unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	part	agreement	referent_status	frame_raw	frame_unit_id	candidate_refs_raw	candidate_ref_unit_ids	status	confidence	evidence	translation_instruction	reason
ae:v3:s037:024:pass2:impl:i1	pass2	IMPL	i1	37	24	implicit_subject	2	q:37:24:2	subject_agreement	2mp	morphologically_present_unresolved	v1	ae:v3:s037:024:pass1:frame:v1			surface_form	high	morphology;agreement	target_language_may_require_resolution	قِفُوهُمْ encodes a second masculine plural imperative subject.
ae:v3:s037:025:pass2:impl:i1	pass2	IMPL	i1	37	25	implicit_subject	4	q:37:25:4	subject_agreement	2mp	discourse_candidate_available	v1	ae:v3:s037:025:pass1:frame:v1	r1	ae:v3:s037:025:pass2:xref:r1	strongly_licensed	high	morphology;speech_role	avoid_adding_explanatory_noun	تَنَاصَرُونَ has a second masculine plural subject matching the addressed group in لَكُمْ.
ae:v3:s037:027:pass2:impl:i1	pass2	IMPL	i1	37	27	implicit_subject	6	q:37:27:6	subject_agreement	3mp	syntactically_controlled	v2	ae:v3:s037:027:pass1:frame:v2			syntactically_forced	high	morphology;local_syntax	avoid_adding_explanatory_noun	يَتَسَآءَلُونَ takes the reciprocal parties in بَعْضُهُمْ عَلَىٰ بَعْضٍ as its plural subject.
ae:v3:s037:028:pass2:impl:i1	pass2	IMPL	i1	37	28	implicit_subject	1	q:37:28:1	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:028:pass1:frame:v1			strongly_licensed	medium	morphology;discourse_proximity	preserve_ambiguity	قَالُوٓا۟ has a masculine plural speaker subject drawn from the reciprocal group in 37:27.
ae:v3:s037:028:pass2:impl:i2	pass2	IMPL	i2	37	28	implicit_subject	3	q:37:28:3	subject_agreement	2mp	discourse_candidate_available	v2	ae:v3:s037:028:pass1:frame:v2	r1	ae:v3:s037:028:pass2:xref:r1	strongly_licensed	medium	morphology;speech_role	avoid_adding_explanatory_noun	كُنتُمْ carries the same quoted addressee group marked by إِنَّكُمْ.
ae:v3:s037:028:pass2:impl:i3	pass2	IMPL	i3	37	28	implicit_subject	4	q:37:28:4	subject_agreement	2mp	syntactically_controlled	v3	ae:v3:s037:028:pass1:frame:v3			syntactically_forced	high	morphology;local_syntax	avoid_adding_explanatory_noun	تَأْتُونَنَا shares the second masculine plural subject of كُنتُمْ.
ae:v3:s037:029:pass2:impl:i1	pass2	IMPL	i1	37	29	implicit_subject	1	q:37:29:1	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:029:pass1:frame:v1			strongly_licensed	medium	morphology;quotation	preserve_ambiguity	قَالُوا۟ has a masculine plural speaker subject supplied by the responding party in the dialogue.
ae:v3:s037:029:pass2:impl:i2	pass2	IMPL	i2	37	29	implicit_subject	4	q:37:29:4	subject_agreement	2mp	morphologically_present_unresolved	v2	ae:v3:s037:029:pass1:frame:v2			surface_form	high	morphology;speech_role	target_language_may_require_resolution	تَكُونُوا۟ carries a second masculine plural subject for the addressees of the rebuttal.
ae:v3:s037:030:pass2:impl:i1	pass2	IMPL	i1	37	30	implicit_subject	9	q:37:30:9	subject_agreement	2mp	discourse_candidate_available	v2	ae:v3:s037:030:pass1:frame:v2	r2	ae:v3:s037:030:pass2:xref:r2	strongly_licensed	high	morphology;speech_role	avoid_adding_explanatory_noun	كُنتُمْ carries the second masculine plural subject already marked by عَلَيْكُم.
ae:v3:s037:032:pass2:impl:i1	pass2	IMPL	i1	37	32	implicit_subject	2	q:37:32:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:032:pass1:frame:v1	r2	ae:v3:s037:032:pass2:xref:r2	strongly_licensed	medium	agreement;discourse_continuity	target_language_may_require_resolution	أَغْوَيْنَٰكُمْ carries first-person plural subject agreement referring to the same replying speaker group.
ae:v3:s037:032:pass2:impl:i2	pass2	IMPL	i2	37	32	implicit_subject	4	q:37:32:4	subject_agreement	1cp	syntactically_controlled	v2	ae:v3:s037:032:pass1:frame:v2			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	كُنَّا carries first-person plural agreement controlled by the subject of the surrounding إِنَّا clause.
ae:v3:s037:034:pass2:impl:i1	pass2	IMPL	i1	37	34	implicit_subject	4	q:37:34:4	subject_agreement	1cp	syntactically_controlled	v1	ae:v3:s037:034:pass1:frame:v1			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	نَفْعَلُ carries first-person plural agreement controlled by the subject of إِنَّا.
ae:v3:s037:035:pass2:impl:i1	pass2	IMPL	i1	37	35	implicit_subject	2	q:37:35:2	subject_agreement	3mp	syntactically_controlled	v1	ae:v3:s037:035:pass1:frame:v1			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	كَانُوٓا۟ carries third-person plural agreement controlled by the subject of إِنَّهُمْ.
ae:v3:s037:035:pass2:impl:i2	pass2	IMPL	i2	37	35	implicit_subject	11	q:37:35:11	subject_agreement	3mp	syntactically_controlled	v3	ae:v3:s037:035:pass1:frame:v3			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	يَسْتَكْبِرُونَ is the apodosis predicate governed by the same plural subject in the kāna construction.
ae:v3:s037:036:pass2:impl:i1	pass2	IMPL	i1	37	36	implicit_subject	2	q:37:36:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:036:pass1:frame:v1	r1	ae:v3:s037:036:pass2:xref:r1	strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	يَقُولُونَ has a third-person plural subject corresponding to the same group speaking in the quote.
ae:v3:s037:037:pass2:impl:i1	pass2	IMPL	i1	37	37	implicit_subject	2	q:37:37:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:037:pass1:frame:v1			strongly_licensed	medium	agreement;discourse_continuity;discourse_proximity	target_language_may_require_resolution	جَآءَ has an implicit masculine singular subject supplied by the person just labelled شَاعِرٍ مَّجْنُونٍ in the preceding quotation.
ae:v3:s037:037:pass2:impl:i2	pass2	IMPL	i2	37	37	implicit_subject	6	q:37:37:6	subject_agreement	3ms	syntactically_controlled	v2	ae:v3:s037:037:pass1:frame:v2			syntactically_forced	high	agreement;coordination	preserve_compression_if_target_language_allows	صَدَّقَ is coordinated with جَآءَ and shares its implicit masculine singular subject.
ae:v3:s037:039:pass2:impl:i1	pass2	IMPL	i1	37	39	implicit_subject	3	q:37:39:3	subject_agreement	2mp	discourse_candidate_available	v1	ae:v3:s037:039:pass1:frame:v1			strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	تُجْزَوْنَ carries second-person plural passive subject agreement continuing the address from إِنَّكُمْ.
ae:v3:s037:039:pass2:impl:i2	pass2	IMPL	i2	37	39	implicit_subject	6	q:37:39:6	subject_agreement	2mp	discourse_candidate_available	v2	ae:v3:s037:039:pass1:frame:v2			strongly_licensed	high	agreement;local_syntax	target_language_may_require_resolution	كُنتُمْ carries second-person plural agreement for the same addressees within the relative clause.
ae:v3:s037:039:pass2:impl:i3	pass2	IMPL	i3	37	39	implicit_subject	7	q:37:39:7	subject_agreement	2mp	syntactically_controlled	v3	ae:v3:s037:039:pass1:frame:v3			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	تَعْمَلُونَ is the predicate of كُنتُمْ and shares its second-person plural subject.
ae:v3:s037:045:pass2:impl:i1	pass2	IMPL	i1	37	45	implicit_agent	1	q:37:45:1	passive_voice	3ms_passive	morphologically_present_unresolved	v1	ae:v3:s037:045:pass1:frame:v1			surface_form	high	morphology	avoid_adding_explanatory_noun	يُطَافُ is passive, so the circulating agent is grammatically suppressed and not named by the local discourse.
ae:v3:s037:047:pass2:impl:i1	pass2	IMPL	i1	37	47	implicit_agent	8	q:37:47:8	passive_voice	3mp_passive	morphologically_present_unresolved	v1	ae:v3:s037:047:pass1:frame:v1			surface_form	high	morphology	avoid_adding_explanatory_noun	يُنزَفُونَ is passive, leaving the agent grammatically unexpressed while هُمْ supplies the patient subject.
ae:v3:s037:050:pass2:impl:i1	pass2	IMPL	i1	37	50	implicit_subject	6	q:37:50:6	subject_agreement	3mp	syntactically_controlled	v2	ae:v3:s037:050:pass1:frame:v2			strongly_licensed	high	agreement;local_syntax	preserve_argument_role	The 3mp subject of يَتَسَآءَلُونَ is controlled by the preceding reciprocal subject phrase بَعْضُهُمْ عَلَىٰ بَعْضٍ.
ae:v3:s037:052:pass2:impl:i1	pass2	IMPL	i1	37	52	implicit_subject	1	q:37:52:1	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:052:pass1:frame:v1	r1	ae:v3:s037:052:pass2:xref:r1	strongly_licensed	high	morphology;agreement;discourse_continuity	target_language_may_require_resolution	يَقُولُ has no overt subject, and its 3ms agreement points to the preceding قَرِينٌ.
ae:v3:s037:053:pass2:impl:i1	pass2	IMPL	i1	37	53	implicit_subject	2	q:37:53:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:053:pass1:frame:v1	r1	ae:v3:s037:053:pass2:xref:r1	discourse_inferred	medium	morphology;agreement;speech_role	target_language_may_require_resolution	مِتْنَا has a first-person plural subject expressed only by agreement.
ae:v3:s037:053:pass2:impl:i2	pass2	IMPL	i2	37	53	implicit_subject	4	q:37:53:4	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s037:053:pass1:frame:v2	r2	ae:v3:s037:053:pass2:xref:r2	discourse_inferred	medium	morphology;agreement;parallelism	target_language_may_require_resolution	كُنَّا has a first-person plural subject coordinated with the subject of مِتْنَا.
ae:v3:s037:054:pass2:impl:i1	pass2	IMPL	i1	37	54	implicit_subject	1	q:37:54:1	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:054:pass1:frame:v1	r1	ae:v3:s037:054:pass2:xref:r1	strongly_licensed	high	morphology;agreement;discourse_continuity	target_language_may_require_resolution	قَالَ has no overt subject, and discourse continuity identifies the speaker as قَآئِلٌ.
ae:v3:s037:055:pass2:impl:i1	pass2	IMPL	i1	37	55	implicit_subject	2	q:37:55:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:055:pass1:frame:v1	r1	ae:v3:s037:055:pass2:xref:r1	strongly_licensed	high	morphology;agreement;discourse_continuity	target_language_may_require_resolution	ٱطَّلَعَ has an unexpressed 3ms subject continuing قَآئِلٌ.
ae:v3:s037:055:pass2:impl:i2	pass2	IMPL	i2	37	55	implicit_subject	4	q:37:55:4	subject_agreement	3ms	discourse_candidate_available	v2	ae:v3:s037:055:pass1:frame:v2	r2	ae:v3:s037:055:pass2:xref:r2	strongly_licensed	high	morphology;agreement;sequence	target_language_may_require_resolution	رَءَاهُ has an unexpressed 3ms subject shared with the preceding sequenced verb.
ae:v3:s037:056:pass2:impl:i1	pass2	IMPL	i1	37	56	implicit_subject	1	q:37:56:1	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:056:pass1:frame:v1	r1	ae:v3:s037:056:pass2:xref:r1	strongly_licensed	high	morphology;agreement;discourse_continuity	target_language_may_require_resolution	قَالَ has an implicit 3ms subject continuing قَآئِلٌ.
ae:v3:s037:056:pass2:impl:i2	pass2	IMPL	i2	37	56	implicit_subject	5	q:37:56:5	subject_agreement	2ms	discourse_candidate_available	v2	ae:v3:s037:056:pass1:frame:v2	r2	ae:v3:s037:056:pass2:xref:r2	strongly_licensed	high	morphology;agreement;speech_role	target_language_may_require_resolution	كِدتَّ has an implicit second-person masculine subject identified by direct address to قَرِينٌ.
ae:v3:s037:056:pass2:impl:i3	pass2	IMPL	i3	37	56	implicit_subject	7	q:37:56:7	subject_agreement	2ms	discourse_candidate_available	v3	ae:v3:s037:056:pass1:frame:v3	r3	ae:v3:s037:056:pass2:xref:r3	strongly_licensed	high	morphology;agreement;speech_role	target_language_may_require_resolution	تُرْدِينِ has an implicit second-person masculine subject continuing the addressee of كِدتَّ.
ae:v3:s037:057:pass2:impl:i1	pass2	IMPL	i1	37	57	implicit_subject	6	q:37:57:6	subject_agreement	1s	discourse_candidate_available	v1	ae:v3:s037:057:pass1:frame:v1	r2	ae:v3:s037:057:pass2:xref:r2	strongly_licensed	high	morphology;agreement;speech_role	target_language_may_require_resolution	كُنتُ has an implicit first-person singular subject matching the quoted speaker.
ae:v3:s037:063:pass2:impl:i1	pass2	IMPL	i1	37	63	implicit_subject	2	q:37:63:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:063:pass1:frame:v1	r1	ae:v3:s037:063:pass2:xref:r1	surface_form	high	morphology;speech_role	target_language_may_require_resolution	جَعَلْنَٰهَا carries first common plural subject agreement matching the speaker role already marked in إِنَّا.
ae:v3:s037:064:pass2:impl:i1	pass2	IMPL	i1	37	64	implicit_subject	3	q:37:64:3	subject_agreement	3fs	syntactically_controlled	v1	ae:v3:s037:064:pass1:frame:v1			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	تَخْرُجُ is 3fs and is controlled by the feminine head شَجَرَةٌ in the adjectival clause.
ae:v3:s037:069:pass2:impl:i1	pass2	IMPL	i1	37	69	implicit_subject	2	q:37:69:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:069:pass1:frame:v1	r1	ae:v3:s037:069:pass2:xref:r1	surface_form	high	morphology;agreement;discourse_continuity	target_language_may_require_resolution	أَلْفَوْا has 3mp subject agreement controlled by the same group expressed in إِنَّهُمْ.
ae:v3:s037:070:pass2:impl:i1	pass2	IMPL	i1	37	70	implicit_agent	5	q:37:70:5	agent_suppression	unspecified	morphologically_present_unresolved	v1	ae:v3:s037:070:pass1:frame:v1			surface_form	high	morphology;local_syntax	target_language_may_require_supplied_word	يُهْرَعُونَ is marked passive or passive-like in Pass 1, and no agent is overtly expressed.
ae:v3:s037:072:pass2:impl:i1	pass2	IMPL	i1	37	72	implicit_subject	4	q:37:72:4	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:072:pass1:frame:v1	r1	ae:v3:s037:072:pass2:xref:r1	surface_form	high	morphology;agreement	avoid_adding_explanatory_noun	أَرْسَلْنَا has no separate subject NP; its 1cp agreement supplies the subject.
ae:v3:s037:073:pass2:impl:i1	pass2	IMPL	i1	37	73	implicit_subject	2	q:37:73:2	subject_agreement	2ms	discourse_candidate_available	v1	ae:v3:s037:073:pass1:frame:v1	r1	ae:v3:s037:073:pass2:xref:r1	surface_form	high	morphology;morphology	avoid_adding_explanatory_noun	ٱنظُرْ is an imperative with no explicit subject NP, so the 2ms subject is supplied by agreement.
ae:v3:s037:076:pass2:impl:i1	pass2	IMPL	i1	37	76	implicit_subject	2	q:37:76:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:076:pass1:frame:v1	r1	ae:v3:s037:076:pass2:xref:r1	surface_form	high	morphology;agreement	avoid_adding_explanatory_noun	نَجَّيْنَٰهُ has no separate subject NP; its 1cp agreement supplies the rescuing subject.
ae:v3:s037:077:pass2:impl:i1	pass2	IMPL	i1	37	77	implicit_subject	2	q:37:77:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:077:pass1:frame:v1	r1	ae:v3:s037:077:pass2:xref:r1	surface_form	high	morphology;agreement	avoid_adding_explanatory_noun	جَعَلْنَا has no separate subject NP; its 1cp agreement supplies the subject.
ae:v3:s037:078:pass2:impl:i1	pass2	IMPL	i1	37	78	implicit_subject	2	q:37:78:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:078:pass1:frame:v1	r1	ae:v3:s037:078:pass2:xref:r1	surface_form	high	morphology;agreement	avoid_adding_explanatory_noun	تَرَكْنَا has no separate subject NP; its 1cp agreement supplies the subject.
ae:v3:s037:080:pass2:impl:i1	pass2	IMPL	i1	37	80	implicit_subject	4	q:37:80:4	subject_agreement	1cp	syntactically_controlled	v1	ae:v3:s037:080:pass1:frame:v1			surface_form	high	morphology;local_syntax	avoid_adding_explanatory_noun	The 1cp subject of نَجْزِى is controlled by the explicit 1cp pronoun in إِنَّا.
ae:v3:s037:082:pass2:impl:i1	pass2	IMPL	i1	37	82	implicit_subject	2	q:37:82:2	subject_agreement	1cp	discourse_candidate_available	v1	ae:v3:s037:082:pass1:frame:v1	r1	ae:v3:s037:082:pass2:xref:r1	syntactically_forced	high	morphology	avoid_adding_explanatory_noun	أَغْرَقْنَا has no separate subject word; the 1cp morphology supplies the subject.
ae:v3:s037:084:pass2:impl:i1	pass2	IMPL	i1	37	84	implicit_subject	2	q:37:84:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:084:pass1:frame:v1	r1	ae:v3:s037:084:pass2:xref:r1	syntactically_forced	high	morphology;discourse_proximity	target_language_may_require_resolution	جَآءَ has no explicit subject word; 3ms morphology recovers the active narrative participant.
ae:v3:s037:085:pass2:impl:i1	pass2	IMPL	i1	37	85	implicit_subject	2	q:37:85:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:085:pass1:frame:v1	r1	ae:v3:s037:085:pass2:xref:r1	syntactically_forced	high	morphology;discourse_continuity	target_language_may_require_resolution	قَالَ has no separate subject word; the 3ms morphology continues the Abraham topic.
ae:v3:s037:085:pass2:impl:i2	pass2	IMPL	i2	37	85	implicit_subject	8	q:37:85:8	subject_agreement	2mp	syntactically_controlled	v2	ae:v3:s037:085:pass1:frame:v2			syntactically_forced	high	morphology;local_syntax	target_language_may_require_resolution	تَعْبُدُونَ has an omitted 2mp subject controlled by the addressee phrase لِأَبِيهِ وَقَوْمِهِ.
ae:v3:s037:086:pass2:impl:i1	pass2	IMPL	i1	37	86	implicit_subject	5	q:37:86:5	subject_agreement	2mp	syntactically_controlled	v1	ae:v3:s037:086:pass1:frame:v1			syntactically_forced	high	morphology;discourse_continuity	target_language_may_require_resolution	تُرِيدُونَ continues the same direct address, with a 2mp subject supplied by verbal morphology.
ae:v3:s037:088:pass2:impl:i1	pass2	IMPL	i1	37	88	implicit_subject	2	q:37:88:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:088:pass1:frame:v1	r1	ae:v3:s037:088:pass2:xref:r1	syntactically_forced	high	morphology;discourse_continuity	target_language_may_require_resolution	نَظَرَ has no explicit subject word; 3ms morphology supplies the continuing narrative actor.
ae:v3:s037:089:pass2:impl:i1	pass2	IMPL	i1	37	89	implicit_subject	2	q:37:89:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:089:pass1:frame:v1	r1	ae:v3:s037:089:pass2:xref:r1	syntactically_forced	high	morphology;discourse_continuity	target_language_may_require_resolution	قَالَ has no separate subject word; 3ms morphology continues the active speaker.
ae:v3:s037:090:pass2:impl:i1	pass2	IMPL	i1	37	90	implicit_subject	2	q:37:90:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:090:pass1:frame:v1	r1	ae:v3:s037:090:pass2:xref:r1	syntactically_forced	high	morphology;discourse_continuity	target_language_may_require_resolution	تَوَلَّوْا has no separate subject word; 3mp morphology supplies the plural group.
ae:v3:s037:091:pass2:impl:i1	pass2	IMPL	i1	37	91	implicit_subject	2	q:37:91:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:091:pass1:frame:v1			strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	رَاغَ is 3ms and continues the Ibrahim narrative subject from إِبْرَٰهِيمَ.
ae:v3:s037:091:pass2:impl:i2	pass2	IMPL	i2	37	91	implicit_subject	6	q:37:91:6	subject_agreement	3ms	discourse_candidate_available	v2	ae:v3:s037:091:pass1:frame:v2			strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	قَالَ is 3ms and keeps the same narrative speaker as رَاغَ.
ae:v3:s037:091:pass2:impl:i3	pass2	IMPL	i3	37	91	implicit_subject	8	q:37:91:8	subject_agreement	2mp	discourse_candidate_available	v3	ae:v3:s037:091:pass1:frame:v3			strongly_licensed	medium	agreement;quotation	target_language_may_require_resolution	تَأْكُلُونَ marks a 2mp quoted addressee understood from the address to ءَالِهَتِهِمْ.
ae:v3:s037:092:pass2:impl:i1	pass2	IMPL	i1	37	92	implicit_subject	4	q:37:92:4	subject_agreement	2mp	discourse_candidate_available	v1	ae:v3:s037:092:pass1:frame:v1			strongly_licensed	high	agreement;quotation	target_language_may_require_resolution	تَنطِقُونَ shares the 2mp quoted addressee continued by لَكُمْ.
ae:v3:s037:093:pass2:impl:i1	pass2	IMPL	i1	37	93	implicit_subject	2	q:37:93:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:093:pass1:frame:v1			strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	رَاغَ is 3ms and continues the Ibrahim narrative subject after the quoted address.
ae:v3:s037:094:pass2:impl:i1	pass2	IMPL	i1	37	94	implicit_subject	2	q:37:94:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:094:pass1:frame:v1			strongly_licensed	medium	agreement;discourse_sequence	target_language_may_require_resolution	أَقْبَلُوا carries 3mp agreement for the group that had turned away and now approached إِلَيْهِ.
ae:v3:s037:094:pass2:impl:i2	pass2	IMPL	i2	37	94	implicit_subject	4	q:37:94:4	subject_agreement	3mp	syntactically_controlled	v2	ae:v3:s037:094:pass1:frame:v2			syntactically_forced	high	agreement;local_syntax	preserve_compression_if_target_language_allows	يَزِفُّونَ is circumstantial and shares the subject of أَقْبَلُوا.
ae:v3:s037:095:pass2:impl:i1	pass2	IMPL	i1	37	95	implicit_subject	1	q:37:95:1	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:095:pass1:frame:v1			strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	قَالَ is 3ms and continues Ibrahim as the speaker after إِلَيْهِ.
ae:v3:s037:095:pass2:impl:i2	pass2	IMPL	i2	37	95	implicit_subject	2	q:37:95:2	subject_agreement	2mp	discourse_candidate_available	v2	ae:v3:s037:095:pass1:frame:v2			strongly_licensed	high	agreement;quotation	target_language_may_require_resolution	تَعْبُدُونَ marks the 2mp audience whom Ibrahim addresses in the quoted question.
ae:v3:s037:095:pass2:impl:i3	pass2	IMPL	i3	37	95	implicit_subject	4	q:37:95:4	subject_agreement	2mp	syntactically_controlled	v3	ae:v3:s037:095:pass1:frame:v3			strongly_licensed	high	agreement;relative_syntax	preserve_compression_if_target_language_allows	تَنْحِتُونَ keeps the same 2mp addressees inside the relative clause مَا تَنْحِتُونَ.
ae:v3:s037:096:pass2:impl:i1	pass2	IMPL	i1	37	96	implicit_subject	6	q:37:96:6	subject_agreement	2mp	discourse_candidate_available	v2	ae:v3:s037:096:pass1:frame:v2			strongly_licensed	high	agreement;quotation	target_language_may_require_resolution	تَعْمَلُونَ carries the same 2mp subject as the audience resumed by كُمْ.
ae:v3:s037:097:pass2:impl:i1	pass2	IMPL	i1	37	97	implicit_subject	1	q:37:97:1	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:097:pass1:frame:v1			strongly_licensed	medium	agreement;discourse_sequence	target_language_may_require_resolution	قَالُوا carries 3mp agreement for the group that approached Ibrahim.
ae:v3:s037:097:pass2:impl:i2	pass2	IMPL	i2	37	97	implicit_subject	2	q:37:97:2	subject_agreement	2mp	morphologically_present_unresolved	v2	ae:v3:s037:097:pass1:frame:v2			surface_form	medium	imperative;agreement	preserve_ambiguity	ٱبْنُوا marks a 2mp commanded addressee, but the surface grammar does not name which members receive the command.
ae:v3:s037:097:pass2:impl:i3	pass2	IMPL	i3	37	97	implicit_subject	6	q:37:97:6	subject_agreement	2mp	syntactically_controlled	v3	ae:v3:s037:097:pass1:frame:v3			syntactically_forced	high	imperative;coordination	preserve_compression_if_target_language_allows	أَلْقُوهُ is coordinated with ٱبْنُوا and keeps the same 2mp commanded addressees.
ae:v3:s037:098:pass2:impl:i1	pass2	IMPL	i1	37	98	implicit_subject	2	q:37:98:2	subject_agreement	3mp	discourse_candidate_available	v1	ae:v3:s037:098:pass1:frame:v1			strongly_licensed	medium	agreement;discourse_sequence	target_language_may_require_resolution	أَرَادُوا carries 3mp agreement for the group that issued the command against Ibrahim.
ae:v3:s037:098:pass2:impl:i2	pass2	IMPL	i2	37	98	implicit_subject	6	q:37:98:6	subject_agreement	1cp	discourse_candidate_available	v2	ae:v3:s037:098:pass1:frame:v2			strongly_licensed	medium	agreement;discourse_continuity	target_language_may_require_resolution	جَعَلْنَٰهُمُ has a 1cp subject, with ٱللَّهُ nearby in 37:96 as the discourse candidate for the divine speaker.
ae:v3:s037:099:pass2:impl:i1	pass2	IMPL	i1	37	99	implicit_subject	2	q:37:99:2	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:099:pass1:frame:v1			strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	قَالَ is 3ms and resumes Ibrahim as the speaker after the prior scene.
ae:v3:s037:099:pass2:impl:i2	pass2	IMPL	i2	37	99	implicit_subject	7	q:37:99:7	subject_agreement	3ms	discourse_candidate_available	v2	ae:v3:s037:099:pass1:frame:v2			strongly_licensed	medium	agreement;local_syntax	target_language_may_require_resolution	سَيَهْدِينِ has a 3ms subject supplied by the immediately preceding رَبِّى.
ae:v3:s037:100:pass2:impl:i1	pass2	IMPL	i1	37	100	implicit_subject	2	q:37:100:2	subject_agreement	2ms	syntactically_controlled	v1	ae:v3:s037:100:pass1:frame:v1			syntactically_forced	high	imperative;vocative	preserve_compression_if_target_language_allows	هَبْ is a 2ms imperative whose addressee is the vocative رَبِّ.
ae:v3:s037:101:pass2:impl:i1	pass2	IMPL	i1	37	101	implicit_subject	2	q:37:101:2	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s037:101:pass1:frame:v1			surface_form	high	morphology	target_language_may_require_resolution	The perfect verb بَشَّرْنَٰهُ carries first common plural subject morphology with no overt subject NP.
ae:v3:s037:102:pass2:impl:i1	pass2	IMPL	i1	37	102	implicit_subject	3	q:37:102:3	subject_agreement	3ms	discourse_candidate_available	v1	ae:v3:s037:102:pass1:frame:v1	r4	ae:v3:s037:102:pass2:xref:r4	strongly_licensed	high	agreement;discourse_continuity	target_language_may_require_resolution	بَلَغَ has a 3ms implicit subject, and the following father-son discourse identifies the son as the one reaching striving.
ae:v3:s037:102:pass2:impl:i2	pass2	IMPL	i2	37	102	implicit_subject	6	q:37:102:6	subject_agreement	3ms	discourse_candidate_available	v2	ae:v3:s037:102:pass1:frame:v2	r2	ae:v3:s037:102:pass2:xref:r2	strongly_licensed	high	local_syntax;discourse_continuity	target_language_may_require_resolution	The first قَالَ has a 3ms implicit subject corresponding to the father who speaks the following address.
ae:v3:s037:102:pass2:impl:i3	pass2	IMPL	i3	37	102	implicit_subject	10	q:37:102:10	subject_agreement	1cs	syntactically_controlled	v3	ae:v3:s037:102:pass1:frame:v3			syntactically_forced	high	morphology;local_syntax	preserve_compression_if_target_language_allows	أَرَىٰ is the predicate of إِنِّىٓ, so its first-person subject is controlled by the governed pronoun in the same clause.
ae:v3:s037:102:pass2:impl:i4	pass2	IMPL	i4	37	102	implicit_subject	14	q:37:102:14	subject_agreement	1cs	syntactically_controlled	v4	ae:v3:s037:102:pass1:frame:v4			syntactically_forced	high	morphology;local_syntax	preserve_compression_if_target_language_allows	أَذْبَحُكَ is the predicate of أَنِّىٓ, so its first-person subject is controlled by the governed pronoun in the content clause.
ae:v3:s037:102:pass2:impl:i5	pass2	IMPL	i5	37	102	implicit_subject	16	q:37:102:16	subject_agreement	2ms	syntactically_controlled	v5	ae:v3:s037:102:pass1:frame:v5			syntactically_forced	high	morphology;vocative	preserve_compression_if_target_language_allows	The imperative ٱنظُرْ carries a 2ms subject controlled by the addressed son in the preceding vocative.
