unit_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	has_idafa_dependent	has_idafa_head	has_adjective	has_prep_complement	dependent_attachment_ids	head_attachment_ids	modifier_attachment_ids	prep_attachment_ids	attachment_count	high_count	low_count
ae:v3:s101:008:noun:5	101	8	5	q:101:8:5	مَوَازِينُهُ	موازين	و ز ن	NOUN_INSTRUMENT	Noun of instrument (ism āla) in the plural form mawāzīn (pattern mafā'īl), nominative case (marfū') as fā'il (subject) of khaffat. The possessive pronoun -hū (his) refers back to man. mawāzīn is the broken plural of mīzān (مِيزَان, pattern mīfāl / mif'āl — instrument for w-z-n). The nominative case marks it as the agent: it is the scales themselves that are described as light, not the person directly. This grammatical structure makes the evaluation impersonal — the instrument reports a result.	1	1	0	0	ae:v3:s101:008:pass1:attach:a2;ae:v3:s101:008:pass1:attach:a3	ae:v3:s101:008:pass1:attach:a3			3	3	0
ae:v3:s101:009:noun:2	101	9	2	q:101:9:2	فَأُمُّهُ	أم	أ م م	NOUN_CONCRETE	Noun, feminine singular, nominative (marfūʿ) as mubtadaʾ (subject) of the nominal sentence. With attached pronoun -hu (3rd person masculine singular, genitive — possessive). The noun umm is from root '-m-m and carries a remarkably wide semantic range: mother (biological), origin/source (umm al-kitāb), shelter/abode (the mother as refuge), head/brain (umm al-raʾs), foundation/matrix (umm al-qurā). The form is the basic fa'l pattern (CvCC) with the doubled final consonant (umm from *'umm).	1	1	0	0	ae:v3:s101:009:pass1:attach:a1	ae:v3:s101:009:pass1:attach:a1;ae:v3:s101:009:pass1:attach:a2			3	3	0
ae:v3:s101:009:noun:3	101	9	3	q:101:9:3	هَاوِيَةٌ	هاوي	ه و ي	NOUN_ABSTRACT	"Noun / active participle (ism fāʿil), feminine singular with tāʾ marbūṭa, nominative (marfūʿ) as khabar (predicate) of the nominal sentence whose mubtadaʾ is ummuhu. From root h-w-y on the pattern fāʿila (active participle of Form I hawā/yahwī). The tanwīn indicates either indefiniteness (a hāwiya — a plunging thing) or proper-noun tanwīn (Hāwiya as a name, like ʿArafātun). As active participle, it preserves verbal force: ""one that is [currently/continuously] falling."""	0	0	0	0	ae:v3:s101:009:pass1:attach:a2				1	1	0
ae:v3:s101:011:noun:1	101	11	1	q:101:11:1	نَارٌ	نار	ن و ر	NOUN_CONCRETE	Indefinite nominative noun (ism marfu' munakkar). Functions as predicate (khabar) answering ma hiyah (101:10), or as mubtada with hamiyatun as khabar. Feminine noun.	0	0	1	0		ae:v3:s101:011:pass1:attach:a1	ae:v3:s101:011:pass1:attach:a1		1	1	0
ae:v3:s101:011:noun:2	101	11	2	q:101:11:2	حَامِيَةٌ	حامي	ح م ي	NOUN_ACTIVE_PART	Feminine active participle (ism fa'il mu'annath) from Form I (hamiya/yahma), nominative indefinite. Functions as adjective (na't/sifa) modifying nar, or as khabar (predicate) if nar is mubtada.	0	0	0	0	ae:v3:s101:011:pass1:attach:a1				1	1	0
ae:v3:s102:001:noun:2	102	1	2	q:102:1:2	التَّكَاثُرُ	تكاثر	ك ث ر	GERUND	Definite masdar (verbal noun) of Form VI (tafa'ula), nominative case, functioning as the subject (fa'il) of alhakum. The definite article al- indicates a known, specific phenomenon. Form VI (tafa'ula) indicates reciprocal/mutual action: competing WITH EACH OTHER in accumulation.	0	0	0	0	ae:v3:s102:001:pass1:attach:a2				1	1	0
ae:v3:s102:002:noun:3	102	2	3	q:102:2:3	الْمَقَابِرَ	مقابر	ق ب ر	NOUN_TIME_PLACE	Definite noun, plural of maqbara (place noun pattern maf'ala), accusative (mansub) as the direct object of zurtumu. The pattern maf'ala/maf'il indicates a place or time of the root action.	0	0	0	0	ae:v3:s102:002:pass1:attach:a2				1	1	0
ae:v3:s102:005:noun:4	102	5	4	q:102:5:4	عِلْمَ	علم	ع ل م	GERUND	Verbal noun (maṣdar/gerund), masculine singular, accusative (manṣūb) as cognate accusative (mafʿūl muṭlaq) qualifying the verb taʿlamūna. It is also the first element (muḍāf) of an iḍāfa construct with al-yaqīn. The dual grammatical role — mafʿūl muṭlaq to the verb AND muḍāf to yaqīn — creates a layered structure: it is simultaneously the intensifier of the verb and the container qualified by its content (certainty).	0	1	0	0	ae:v3:s102:005:pass1:attach:a2	ae:v3:s102:005:pass1:attach:a3			2	2	0
ae:v3:s102:005:noun:5	102	5	5	q:102:5:5	الْيَقِينِ	يقين	ي ق ن	GERUND	"Verbal noun (maṣdar/gerund), masculine singular, definite (with al-), genitive (majrūr) as muḍāf ilayh in the iḍāfa construct ʿilma l-yaqīni. The definite article al- makes this ""THE certainty"" — not generic certainty but a specific, absolute certainty (al-yaqīn al-maʿhūd — the well-known certainty)."	1	0	0	0	ae:v3:s102:005:pass1:attach:a3				1	1	0
ae:v3:s102:006:noun:3	102	6	3	q:102:6:3	الْجَحِيمَ	جحيم	ج ح م	NOUN_CONCRETE	"Noun (ism), masculine singular, definite with al- (harf at-taʿrīf), accusative (manṣūb) as direct object (mafʿūl bih) of la-tarawunna. Pattern faʿīl (فَعِيل) — an intensive noun form denoting the quality in its extreme degree. jaḥīm is used as both a common noun (""fierce fire, blazing heat"") and a proper noun (one of the Quranic names for the eschatological fire). The definite article here can indicate: (1) the well-known jaḥīm (ʿahd dhihnī — mentally known referent), (2) the generic category of jaḥīm (jins), or (3) a unique, specific entity (ʿahd ḥaḍūrī)."	0	0	0	0	ae:v3:s102:006:pass1:attach:a1				1	1	0
ae:v3:s102:007:noun:4	102	7	4	q:102:7:4	عَيْنَ	عين	ع ي ن	NOUN_ABSTRACT	"Noun, accusative singular (mansūb), in the status constructus (iḍāfa) with al-yaqīni. Functions as adverbial accusative (ḥāl or mafʿūl muṭlaq) — ""seeing it [as/with] the eye of certainty."" The accusative case marks it as modifying the verb la-tarawunnahā: it specifies the MODE or MANNER of seeing. The MASAQ tag NOUN_ABSTRACT with role ADJ indicates it qualifies the seeing action. The word is semantically polyvalent: ʿayn means ""eye"" (organ), ""essence/self"" (ʿaynuhū = he himself), ""spring/source"" (of water), ""spy/observer,"" and ""gold coin"" (ʿayn = cash money in classical Arabic). Each meaning generates a different reading of the phrase."	0	1	0	0	ae:v3:s102:007:pass1:attach:a2	ae:v3:s102:007:pass1:attach:a3			2	1	0
ae:v3:s102:007:noun:5	102	7	5	q:102:7:5	الْيَقِينِ	يقين	ي ق ن	GERUND	"Definite noun, genitive singular (majrūr) — second term of the iḍāfa construction ʿayna l-yaqīni. The genitive case is governed by the construct state with ʿayn. Morphologically: al- (definite article) + yaqīn (verbal noun/gerund from Form I yaqina, faʿīl pattern = active intensity). The faʿīl pattern indicates an inherent, intensive quality — yaqīn is not merely ""being certain"" but ""that which IS certainty itself."" The definite article al- marks this as THE certainty — absolute, specific, known."	1	0	0	0	ae:v3:s102:007:pass1:attach:a3				1	1	0
ae:v3:s102:008:noun:4	102	8	4	q:102:8:4	يَوْمَئِذٍ	يوم	ي و م	NOUN_ABSTRACT	"Compound temporal adverb: yawma (accusative, adverbial) + idhin (then, at that time). The tanwin on idhin is 'iwad tanwin — compensating for an omitted clause (idh kadha wa-kadha = ""when such-and-such happened""). The accusative marks it as an adverbial of time (maf'ul fihi / zarf zaman). Refers to the eschatological Day established in the surah's prior context."	0	0	0	0	ae:v3:s102:008:pass1:attach:a1				1	1	0
ae:v3:s102:008:noun:6	102	8	6	q:102:8:6	النَّعِيمِ	نعيم	ن ع م	GERUND	"Definite noun in the genitive case (majrur by 'an). Morphologically a masdar/gerund (fa'il pattern: na'im) from na'ima (to be in ease, to live comfortably). The definite article al- makes this UNIVERSAL — not ""some pleasures"" but THE totality of ease/comfort. Pattern na'im (فعيل) is an intensive adjective-turned-noun, suggesting a state that is deeply, thoroughly embedded."	0	0	0	1	ae:v3:s102:008:pass1:attach:a2			ae:v3:s102:008:pass1:attach:a2	1	1	0
ae:v3:s103:001:noun:2	103	1	2	q:103:1:2	وَالْعَصْرِ	عصر	ع ص ر	NOUN_ABSTRACT	Definite noun, masculine singular, genitive (majrūr) — governed by the oath particle وَ. Morphologically: al- (definite article) + ʿaṣr (verbal noun / noun of time from Form I ʿaṣara). MASAQ classifies this as NOUN_ABSTRACT with syntactic role PREP_OBJ (object of the oath preposition). The genitive -i ending reflects subordination to the oath particle. The definite article indicates totality — not an era or a pressing, but THE era, THE pressing.	0	0	0	0	ae:v3:s103:001:pass1:attach:a1				1	1	0
ae:v3:s103:002:noun:2	103	2	2	q:103:2:2	الْإِنْسَانَ	إنسان	أ ن س	NOUN_CONCRETE	Definite concrete noun (ism ma'rifa), accusative (manṣūb) as ism inna. The alif-lām is al-jinsiyya (generic article) — it refers to the entire human species, not a particular individual. The accusative case is governed by inna. Morphologically: in-s-ān, a fa'lān pattern from '-n-s, suggesting a being characterized by the root quality (sociability/intimacy). The long ā in -ān can indicate intensity or habituality.	0	0	0	0	ae:v3:s103:002:pass1:attach:a1				1	1	0
ae:v3:s103:002:noun:4	103	2	4	q:103:2:4	خُسْرٍ	خسر	خ س ر	GERUND	"Indefinite gerund (maṣdar), genitive (majrūr) governed by fī. The indefiniteness (tankīr) serves rhetorical amplification: not ""the loss"" (a defined, bounded loss) but ""a loss"" — unquantified, unbounded, vast. Classical grammarians note three possible functions of tankīr here: li-l-ta'ẓīm (magnification: ""a tremendous loss""), li-l-tahwīl (terrification: ""a horrifying loss""), li-l-ibhām (vagueness: ""a loss beyond specification""). The kasra ending (-in) marks the genitive case under fī's governance."	0	0	0	1	ae:v3:s103:002:pass1:attach:a2;ae:v3:s103:002:pass1:attach:a3			ae:v3:s103:002:pass1:attach:a2	2	2	0
ae:v3:s103:003:noun:6	103	3	6	q:103:3:6	الصَّالِحَاتِ	صالح	ص ل ح	NOUN_ACTIVE_PART	Active participle (ism fa'il) from Form I, feminine plural with definite article al-. Accusative case (mansub) as direct object (maf'ul bihi) of 'amilu. The feminine plural -at form indicates abstract actions/qualities rather than specific actors.	0	0	0	0	ae:v3:s103:003:pass1:attach:a3				1	1	0
ae:v3:s103:003:noun:9	103	3	9	q:103:3:9	بِالْحَقِّ	حق	ح ق ق	GERUND	"Prefixed PREP بِ (harf al-jarr — instrument/content/accompaniment) governing the definite verbal noun (masdar/gerund) ٱلْحَقِّ in genitive (majrur); functions as PREP_OBJ specifying the content/instrument of the mutual charging (tawassaw) — ""they charged each other WITH truth"""	0	0	0	1	ae:v3:s103:003:pass1:attach:a5			ae:v3:s103:003:pass1:attach:a5	1	1	0
ae:v3:s103:003:noun:12	103	3	12	q:103:3:12	بِالصَّبْرِ	صبر	ص ب ر	GERUND	Prefixed PREP بِ (harf al-jarr — instrument/content) governing the definite verbal noun (masdar/gerund) ٱلصَّبْرِ in genitive (majrur); functions as PREP_OBJ specifying the content/instrument of the second mutual charging (tawassaw) — parallel to bi-l-haqq in word 9–10	0	0	0	1	ae:v3:s103:003:pass1:attach:a7			ae:v3:s103:003:pass1:attach:a7	1	1	0
ae:v3:s104:001:noun:1	104	1	1	q:104:1:1	وَيْلٌ	ويل	و ي ل	NOUN_ABSTRACT	Indefinite noun, masculine singular, nominative (marfu') — functioning as mubtada (subject) in a nominal sentence with the prepositional phrase li-kulli... as khabar. The indefiniteness (tankir) is rhetorically marked: had it been al-waylu (definite), it would point to a specific, known woe; the indefinite form leaves the nature and extent of the woe unspecified, creating open-ended dread. NOUN_ABSTRACT in MASAQ, role SUBJ.	0	0	0	0		ae:v3:s104:001:pass1:attach:a1;ae:v3:s104:001:pass1:attach:a2			2	2	0
ae:v3:s104:001:noun:2	104	1	2	q:104:1:2	لِكُلِّ	كل	ك ل ل	NOUN_ABSTRACT	Prefixed PREP لِ (harf al-jarr — here lām al-ikhtiṣāṣ specifying dedication, or lām al-istiḥqāq marking deservingness) governing the indefinite noun كُلِّ in genitive (majrur); kulli serves as muḍāf (first term of iḍāfa/construct) with the following humazatin as muḍāf ilayhi, universalizing the address — every instance of the described behavior, none excluded	0	1	0	1	ae:v3:s104:001:pass1:attach:a1;ae:v3:s104:001:pass1:attach:a2	ae:v3:s104:001:pass1:attach:a3		ae:v3:s104:001:pass1:attach:a2	3	3	0
ae:v3:s104:001:noun:3	104	1	3	q:104:1:3	هُمَزَةٍ	همز	ه م ز	ADJ_INTENS	Indefinite noun/intensive adjective, masculine form used generically (not gender-specific), singular, genitive (majrur) — governed by kulli as mudaf ilayhi. Morphological pattern fu'ala (فُعَلة) which denotes habitual, intensive agency. The ta marbuta does NOT mark feminine gender here — it marks intensification (like 'allama, rahhala, nassaba). ADJ_INTENS in MASAQ, role GEN_CONS.	1	0	0	0	ae:v3:s104:001:pass1:attach:a3	ae:v3:s104:001:pass1:attach:a4			2	2	0
ae:v3:s104:001:noun:4	104	1	4	q:104:1:4	لُمَزَةٍ	لمز	ل م ز	ADJ_INTENS	Indefinite noun/intensive adjective, masculine form used generically, singular, genitive (majrur) — in apposition (badal or 'atf bayan) to humazatin. Same fu'ala (فُعَلة) intensive pattern. ADJ_INTENS in MASAQ, role APPOS. The apposition means lumaza is a SECOND DESCRIPTION of the same person as humaza — not a separate individual but an overlapping characterization.	0	0	0	0	ae:v3:s104:001:pass1:attach:a4				1	1	0
ae:v3:s104:002:noun:3	104	2	3	q:104:2:3	مَالَاً	مال	م و ل	NOUN_CONCRETE	"Indefinite accusative noun (ism mankir mansub). Direct object of jama'a. The indefiniteness (tanwin) generalizes: not ""the wealth"" but ""a/any wealth"" — maximizing scope."	0	0	0	0	ae:v3:s104:002:pass1:attach:a2				1	1	0
ae:v3:s104:003:noun:3	104	3	3	q:104:3:3	مَالَهُ	مال	م و ل	NOUN_CONCRETE	Noun, accusative (governed by anna as its subject in the anna-clause — ism anna). Concrete noun with possessive pronoun -hū (his). Functions as the subject of the predicate akhladahū within the anna-clause. The accusative marking is required by anna, not by verbal government.	1	1	0	0	ae:v3:s104:003:pass1:attach:a2;ae:v3:s104:003:pass1:attach:a4;ae:v3:s104:003:pass1:attach:a6	ae:v3:s104:003:pass1:attach:a6			4	4	0
ae:v3:s104:004:noun:5	104	4	5	q:104:4:5	الْحُطَمَةِ	حطم	ح ط م	NOUN_PROP	Definite noun, genitive case (governed by fī), feminine. Morphological pattern fu'alah — an intensive/exaggerative form (ṣīghat al-mubālaghah) indicating an entity that crushes excessively/repeatedly. Used as a proper name (ism 'alam) for a specific entity, defined in the following ayah (104:5).	0	0	0	1	ae:v3:s104:004:pass1:attach:a1			ae:v3:s104:004:pass1:attach:a1	1	1	0
ae:v3:s104:005:noun:5	104	5	5	q:104:5:5	الْحُطَمَةُ	حطم	ح ط م	NOUN_PROP	"Definite noun on the fu'alah pattern (intensive/hyperbolic form). Nominative case (marfu') as predicate of the nominal sentence ""ma l-hutamatu."" The alif-lam (al-) indicates a known/specific entity."	0	0	0	0	ae:v3:s104:005:pass1:attach:a4				1	1	0
ae:v3:s104:006:noun:1	104	6	1	q:104:6:1	نَارُ	نار	ن و ر	NOUN_CONCRETE	Noun, feminine, nominative (raf') as predicate (khabar) of the implied subject al-ḥuṭamah from 104:5. First element of iḍāfa with Allāh, hence no tanwīn. Definite through iḍāfa.	0	1	1	0		ae:v3:s104:006:pass1:attach:a1;ae:v3:s104:006:pass1:attach:a2	ae:v3:s104:006:pass1:attach:a2		2	2	0
ae:v3:s104:006:noun:2	104	6	2	q:104:6:2	اللَّهِ	له	أ ل ه	NOUN_PROP	Proper noun, genitive (jarr) as second element of iḍāfa (nāru llāhi). The kasra on the hā' marks genitive case governed by the iḍāfa construction.	1	0	0	0	ae:v3:s104:006:pass1:attach:a1				1	1	0
ae:v3:s104:006:noun:3	104	6	3	q:104:6:3	الْمُوقَدَةُ	موقد	و ق د	NOUN_PASSIVE_PART	Passive participle (ism al-maf'ūl), feminine, nominative, definite with al-. Pattern mu-fʿal-a from Form IV (awqada). Functions as an adjective (ṣifa) modifying nāru. Follows the iḍāfa nāru llāhi as a post-iḍāfa attributive — grammatically modifying the first element of the iḍāfa (nāru).	0	0	0	0	ae:v3:s104:006:pass1:attach:a2				1	1	0
ae:v3:s104:007:noun:4	104	7	4	q:104:7:4	الْأَفْئِدَةِ	أفئد	ف أ د	NOUN_ABSTRACT	Definite noun, feminine plural (broken plural of fuʾād), genitive (majrūr) — governed by the preposition ʿalā. The pattern afʿida is a broken plural of fuʿāl (fuʾād → afʾida). al-afʾida refers to the plural of fuʾād — not the physical heart (qalb) but the innermost cognitive-emotional core. In MASAQ: NOUN_ABSTRACT with PREP_OBJ role (object of the preposition). The definite article al- indicates universality: THE hearts, i.e., all hearts — not specific individuals but the category of inner cores.	0	0	0	1	ae:v3:s104:007:pass1:attach:a2			ae:v3:s104:007:pass1:attach:a2	1	1	0
ae:v3:s104:008:noun:3	104	8	3	q:104:8:3	مُؤْصَدَةٌ	مؤصد	أ ص د	NOUN_PASSIVE_PART	Passive participle (ism maf'ul), feminine singular, indefinite (tanwin), from the root '-s-d. Pattern: mu-f-'al-a (muf'ala). Functions as the predicate (khabar) of inna. Describes the state of being sealed or closed, not the act of sealing — the closure is complete and permanent.	0	0	0	0	ae:v3:s104:008:pass1:attach:a3	ae:v3:s104:008:pass1:attach:a2			2	2	0
ae:v3:s104:009:noun:2	104	9	2	q:104:9:2	عَمَدٍ	عمد	ع م د	NOUN_ABSTRACT	Noun (ism), indefinite genitive (majrūr bi-fī), plural of ʿamūd (عَمُود). The broken plural ʿamad (فَعَل pattern) denotes multiple pillars/columns. Indefinite form (no al-) universalizes the image — not specific pillars but an unspecified multiplicity.	0	0	1	0		ae:v3:s104:009:pass1:attach:a1	ae:v3:s104:009:pass1:attach:a1		1	1	0
ae:v3:s104:009:noun:3	104	9	3	q:104:9:3	مُمَدَّدَةٍ	ممدد	م د د	NOUN_PASSIVE_PART	"Passive participle (ism mafʿūl), Form II (tafʿīl → mufaʿʿal), feminine singular indefinite genitive. Modifies ʿamadin as an adjective (ṣifa). Form II's doubling of the middle radical intensifies the base meaning: not merely ""stretched"" but ""stretched out extensively, repeatedly, deliberately."" The passive voice implies an agent who performs the extending."	0	0	0	0	ae:v3:s104:009:pass1:attach:a1				1	1	0
ae:v3:s105:001:noun:5	105	1	5	q:105:1:5	رَبُّكَ	رب	ر ب ب	NOUN_CONCRETE	Noun (NOUN_CONCRETE) in nominative case (marfu') as subject (fa'il) of fa'ala; with 2nd person masculine singular possessive pronoun -ka; definite through idafa (construct state with pronoun)	1	1	0	0	ae:v3:s105:001:pass1:attach:a4;ae:v3:s105:001:pass1:attach:a5	ae:v3:s105:001:pass1:attach:a5			3	3	0
ae:v3:s105:001:noun:7	105	1	7	q:105:1:7	بِأَصْحَابِ	أصحاب	ص ح ب	NOUN_ACTIVE_PART	Noun (active participle pattern, NOUN_ACTIVE_PART) in genitive case (majrur) due to bi- preposition; plural of sahib; in construct state (idafa) with al-fil	0	1	0	1	ae:v3:s105:001:pass1:attach:a6	ae:v3:s105:001:pass1:attach:a7		ae:v3:s105:001:pass1:attach:a6	2	2	0
ae:v3:s105:001:noun:8	105	1	8	q:105:1:8	الْفِيلِ	فيل	ف ي ل	NOUN_CONCRETE	Noun (NOUN_CONCRETE) in genitive case (majrur) due to idafa (construct state) with ashabi; definite with the article al-; this is the ONLY occurrence of this root in the entire Quran (hapax legomenon)	1	0	0	0	ae:v3:s105:001:pass1:attach:a7				1	1	0
ae:v3:s105:002:noun:3	105	2	3	q:105:2:3	كَيْدَهُمْ	كيد	ك ي د	GERUND	Form I verbal noun (maṣdar/gerund) كَيْد in accusative case (manṣūb) as direct object of yajʿal; in iḍāfa with attached 3rd person masculine plural possessive pronoun -hum referring to the People of the Elephant (Aṣḥāb al-Fīl) of 105:1	1	1	0	0	ae:v3:s105:002:pass1:attach:a2;ae:v3:s105:002:pass1:attach:a3	ae:v3:s105:002:pass1:attach:a3			3	3	0
ae:v3:s105:002:noun:5	105	2	5	q:105:2:5	تَضْلِيلٍ	تضليل	ض ل ل	GERUND	Verbal noun (masdar) of Form II (taf'il pattern), genitive case (majrur) governed by fi. Form II adds causative/intensive meaning to the base root: dalla (to go astray) becomes dallala (to cause to go astray, to mislead intensely).	0	0	0	1	ae:v3:s105:002:pass1:attach:a4			ae:v3:s105:002:pass1:attach:a4	1	1	0
ae:v3:s105:003:noun:4	105	3	4	q:105:3:4	طَيْرَاً	طير	ط ي ر	NOUN_CONCRETE	"Indefinite accusative noun (concrete), direct object of arsala. The indefinite form (tankir) with -an ending emphasizes the unknown/unspecified nature of these birds — ""a kind of birds"" rather than ""the birds."""	0	0	1	0	ae:v3:s105:003:pass1:attach:a2	ae:v3:s105:003:pass1:attach:a3;ae:v3:s105:003:pass1:attach:a4	ae:v3:s105:003:pass1:attach:a3		3	1	0
ae:v3:s105:003:noun:5	105	3	5	q:105:3:5	أَبَابِيلَ	أبابيل	أ ب ل	NOUN_CONCRETE	Indefinite accusative noun (concrete), functioning as adjective/descriptor (na't) for ṭayran, or as ḥāl (circumstantial accusative) describing the manner of the birds. Broken plural form (taksir cogulu) — the singular is disputed among classical grammarians (ibbīl, ibbawl, or no singular).	0	0	0	0	ae:v3:s105:003:pass1:attach:a3;ae:v3:s105:003:pass1:attach:a4				2	0	0
ae:v3:s105:004:noun:2	105	4	2	q:105:4:2	بِحِجَارَةٍ	حجار	ح ج ر	NOUN_CONCRETE	Prepositional phrase: inseparable bāʾ al-istiʿāna (instrumental preposition) + indefinite noun in genitive; broken plural of ḥajar (stone) in fiʿāla pattern; tanwīn marks indefiniteness — unspecified quantity of stones; bāʾ introduces the instrument of the verb tarmī (pelting WITH stones)	0	0	0	1	ae:v3:s105:004:pass1:attach:a2	ae:v3:s105:004:pass1:attach:a3		ae:v3:s105:004:pass1:attach:a2	2	2	0
ae:v3:s105:005:noun:4	105	5	4	q:105:5:4	كَعَصْفٍ	عصف	ع ص ف	NOUN_CONCRETE	Noun, indefinite genitive (after kāf of comparison). 'aṣf = dried grain stalks, chaff, straw — the husk remaining after grain has been threshed.	0	0	1	1	ae:v3:s105:005:pass1:attach:a2	ae:v3:s105:005:pass1:attach:a3	ae:v3:s105:005:pass1:attach:a3	ae:v3:s105:005:pass1:attach:a2	2	2	0
ae:v3:s105:005:noun:5	105	5	5	q:105:5:5	مَأْكُولٍ	مأكول	أ ك ل	NOUN_PASSIVE_PART	"Passive participle (maf'ūl pattern) from root '-k-l, indefinite genitive agreeing with 'aṣf. Functions as an adjective (ṣifa) modifying 'aṣfin. The mīm prefix + passive pattern indicates completed passivity: ""having been eaten."""	0	0	0	0	ae:v3:s105:005:pass1:attach:a3				1	1	0
ae:v3:s106:001:noun:1	106	1	1	q:106:1:1	لِإِيلَافِ	إيلاف	أ ل ف	GERUND	"PREP لِ (lām al-taʿlīl / lām al-taʿajjub / lām al-jarr) governing the genitive + Form IV verbal noun (maṣdar of ʾālafa, yuʾlifu) إِيلَاف in genitive case (majrūr); functions as first term (muḍāf) of an iḍāfa with Quraysh; the Form IV pattern (ʾifʿāl with lengthened initial vowel due to hamza-lām sequence) marks CAUSATION (""to cause familiarity"") rather than the Form I sense (""to become familiar""); the lām syntactically governs the entire surah, framing what follows as subordinate to a stated purpose; the agent of the ʾīlāf is grammatically unspecified"	0	1	0	0		ae:v3:s106:001:pass1:attach:a1			1	1	0
ae:v3:s106:001:noun:2	106	1	2	q:106:1:2	قُرَيْشٍ	قريش	ق ر ش	NOUN_PROP	"Proper noun (ism ʿalam), genitive (majrūr) as the second term (muḍāf ilayh) of the iḍāfa ʾīlāf Quraysh. Takes tanwīn (nunation: -in), which is unusual for proper nouns — most Arabic proper nouns are diptotic (mamnūʿ min aṣ-ṣarf) and do not take tanwīn. Quraysh taking tanwīn suggests it is treated as a triptotic noun (munṣarif), possibly because it was originally a common noun (diminutive form quraysh from qarsh) that became a tribal name. The diminutive form (fuʿayl pattern) suggests either endearment (""little gatherer"") or belittlement."	1	0	0	0	ae:v3:s106:001:pass1:attach:a1				1	1	0
ae:v3:s106:002:noun:1	106	2	1	q:106:2:1	إِيلَافِهِمْ	إيلاف	أ ل ف	GERUND	Verbal noun (masdar) of Form IV (if'al), genitive case as appositive (badal) to ilaf in 106:1, with 3rd person masculine plural possessive suffix -him. Functions as the head of the nominal clause.	1	1	0	0	ae:v3:s106:002:pass1:attach:a1	ae:v3:s106:002:pass1:attach:a1;ae:v3:s106:002:pass1:attach:a2			3	2	0
ae:v3:s106:002:noun:2	106	2	2	q:106:2:2	رِحْلَةَ	رحل	ر ح ل	GERUND	Verbal noun (masdar/gerund), singular feminine, accusative case functioning as the direct object (maf'ul bihi) of ilafihim or as accusative of specification (tamyiz). First element of a construct (idafa) with al-shita'i.	0	1	0	0	ae:v3:s106:002:pass1:attach:a2	ae:v3:s106:002:pass1:attach:a3			2	1	0
ae:v3:s106:002:noun:3	106	2	3	q:106:2:3	الشِّتَاءِ	شتاء	ش ت و	NOUN_PROP	Noun, definite with al-, genitive case as second element of construct (idafa) with rihlata. Hapax legomenon — appears only here in the Quran.	1	0	0	0	ae:v3:s106:002:pass1:attach:a3	ae:v3:s106:002:pass1:attach:a4			2	2	0
ae:v3:s106:002:noun:5	106	2	5	q:106:2:5	وَالصَّيْفِ	صيف	ص ي ف	NOUN_PROP	Noun, definite with al-, genitive case coordinated with al-shita'i through wa. Hapax legomenon — appears only here in the Quran.	0	0	0	0	ae:v3:s106:002:pass1:attach:a4				1	1	0
ae:v3:s106:003:noun:4	106	3	4	q:106:3:4	رَبَّ	رب	ر ب ب	NOUN_CONCRETE	"Noun in accusative (manṣūb) as the direct object (maf'ūl bih) of ya'budū. First element of a complex iḍāfa chain: rabb + hādhā + al-bayt. The accusative marks it as the target of worship. Unlike 1:2 where rabb is in the genitive (apposition to Allāh), here rabb stands independently as the object of the verb — the entity to be worshipped is defined ONLY through its relationship to ""this house."""	0	1	0	0	ae:v3:s106:003:pass1:attach:a2	ae:v3:s106:003:pass1:attach:a3			2	2	0
ae:v3:s106:003:noun:6	106	3	6	q:106:3:6	الْبَيْتِ	بيت	ب ي ت	NOUN_CONCRETE	Definite noun in genitive (majrūr) governed by the iḍāfa relationship with rabb (through hādhā). al-bayt with the definite article in Quranic context typically refers to the Ka'ba (al-Bayt al-Harām, al-Bayt al-'Atīq). The genitive case follows from the construct chain.	0	0	0	0	ae:v3:s106:003:pass1:attach:a4				1	1	0
ae:v3:s106:004:noun:4	106	4	4	q:106:4:4	جُوعٍ	جوع	ج و ع	GERUND	Verbal noun / gerund (maṣdar), masculine, genitive (majrūr) governed by min. Indefinite (nakira), indicating universal hunger rather than a specific instance. The tanwīn (-in) confirms indefiniteness and genitive case.	0	0	0	1	ae:v3:s106:004:pass1:attach:a3			ae:v3:s106:004:pass1:attach:a3	1	1	0
ae:v3:s106:004:noun:8	106	4	8	q:106:4:8	خَوْفٍ	خوف	خ و ف	GERUND	Verbal noun / gerund (maṣdar), masculine, genitive (majrūr) governed by min. Indefinite (nakira), universalizing fear beyond any specific threat. The tanwīn (-in) and the ending mīm-like sign (ۭ) confirm indefinite genitive.	0	0	0	1	ae:v3:s106:004:pass1:attach:a7			ae:v3:s106:004:pass1:attach:a7	1	1	0
ae:v3:s107:001:noun:4	107	1	4	q:107:1:4	بِالدِّينِ	دين	د ي ن	NOUN_ABSTRACT	"PREP بِ (bāʾ al-jarr functioning as content/object marker for kadhdhaba bi- ""to deny [something]"") governing the genitive + definite noun ٱلدِّين (al- definite article + dīn) in genitive case (majrūr); the bi- is inseparable from the verb's transitivity (kadhdhaba bi-shayʾ = ""to deny something"") and specifies WHAT is denied; the definite article points to THE established, known dīn — not a dīn but the recognized system"	0	0	0	1	ae:v3:s107:001:pass1:attach:a2			ae:v3:s107:001:pass1:attach:a2	1	1	0
