unit_id	source_pass	source_rtype	source_local_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	frame_obj_status	object_attachment_ids	object_wids	object_roots	prep_attachment_ids	preps	prep_object_wids	prep_object_roots	clausal_attachment_ids	subject_attachment_id	subject_wid	prodrop	has_cognate_acc	frame_signature	notes
ae:v3:s072:001:pass1:frame:v5	pass1	FRAME	v5	72	1	12	q:72:1:12	سَمِعْنَا	سمع	س م ع	PV	PV.1CP Form I perfect with first-person plural suffix	explicit	ae:v3:s072:001:pass1:attach:a12	13	ق ر ء								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:002:pass1:frame:v1	pass1	FRAME	v1	72	2	1	q:72:2:1	يَهْدِي	هدي	ه د ي	IV	IV.3MS imperfect Form I verb, indicative surface, subject supplied by prior discourse	none_absolute				ae:v3:s072:002:pass1:attach:a1	إِلَى	3	ر ش د				1	0	obj=none_absolute|prep=إِلَى|clause=no|cognate=no	guidance expressed with إلى complement
ae:v3:s072:002:pass1:frame:v2	pass1	FRAME	v2	72	2	5	q:72:2:5	فَآمَنَّا	آمن	أ م ن	PV	PV.1CP Form IV perfect verb, first-person plural subject	none_intransitive				ae:v3:s072:002:pass1:attach:a3	بـ	6					1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s072:002:pass1:frame:v3	pass1	FRAME	v3	72	2	9	q:72:2:9	نُشْرِكَ	شرك	ش ر ك	IV	IV.1CP Form IV imperfect subjunctive under lan	explicit	ae:v3:s072:002:pass1:attach:a7	12	أ ح د	ae:v3:s072:002:pass1:attach:a6	بـ	11	ر ب ب				1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s072:003:pass1:frame:v1	pass1	FRAME	v1	72	3	3	q:72:3:3	تَعَالَى	تعالى	ع ل و	PV	perfect verb, Form VI in sense/reflexive-stative usage, 3ms; predicate before its delayed subject jaddu	none_intransitive									ae:v3:s072:003:pass1:attach:a3	4		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s072:003:pass1:frame:v2	pass1	FRAME	v2	72	3	7	q:72:3:7	اتَّخَذَ	اتخذ	أ خ ذ	PV	perfect verb, Form VIII, 3ms; transitive here with ṣāḥibatan and waladan as coordinated objects	explicit	ae:v3:s072:003:pass1:attach:a5;ae:v3:s072:003:pass1:attach:a7	8;11	ص ح ب;و ل د								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:004:pass1:frame:v1	pass1	FRAME	v1	72	4	3	q:72:4:3	كَانَ	كان	ك و ن	PV	perfect verb, 3ms; defective auxiliary here with imperfect predicate yaqūlu, yielding habitual past aspect	none_copular								ae:v3:s072:004:pass1:attach:a3				0	obj=none_copular|prep=-|clause=yes|cognate=no	
ae:v3:s072:004:pass1:frame:v2	pass1	FRAME	v2	72	4	4	q:72:4:4	يَقُولُ	قول	ق و ل	IV	imperfect verb, 3ms, indicative; predicate after kāna with delayed subject safīhunā	none_absolute				ae:v3:s072:004:pass1:attach:a5	عَلَى	7	أ ل ه		ae:v3:s072:004:pass1:attach:a4	5		0	obj=none_absolute|prep=عَلَى|clause=no|cognate=no	cognate accusative supplies speech type
ae:v3:s072:005:pass1:frame:v1	pass1	FRAME	v1	72	5	3	q:72:5:3	ظَنَنَّا	ظن	ظ ن ن	PV	PV.1CP perfect verb; governs the following an lan clause as propositional content	clausal								ae:v3:s072:005:pass1:attach:a3			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:005:pass1:frame:v2	pass1	FRAME	v2	72	5	6	q:72:5:6	تَقُولَ	قول	ق و ل	IV	IV.3FS/2MS subjunctive imperfect; feminine singular agreement can govern the coordinated collective subject	explicit	ae:v3:s072:005:pass1:attach:a8	12	ك ذ ب	ae:v3:s072:005:pass1:attach:a7	عَلَى	11	أ ل ه		ae:v3:s072:005:pass1:attach:a5	7		0	obj=explicit|prep=عَلَى|clause=no|cognate=no	
ae:v3:s072:006:pass1:frame:v1	pass1	FRAME	v1	72	6	3	q:72:6:3	كَانَ	كان	ك و ن	PV	PV 3ms, copular/existential verb	none_copular								ae:v3:s072:006:pass1:attach:a5	ae:v3:s072:006:pass1:attach:a3	4		0	obj=none_copular|prep=-|clause=yes|cognate=no	
ae:v3:s072:006:pass1:frame:v2	pass1	FRAME	v2	72	6	7	q:72:6:7	يَعُوذُونَ	عوذ	ع و ذ	IV	IV 3mp, imperfect indicative, habitual aspect (with kāna)	none_intransitive				ae:v3:s072:006:pass1:attach:a6	بـ	9	ر ج ل				1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s072:006:pass1:frame:v3	pass1	FRAME	v3	72	6	13	q:72:6:13	فَزَادُوهُمْ	زاد	ز و د	PV	PV 3mp + 3mp object pronoun, transitive, perfect tense	both	ae:v3:s072:006:pass1:attach:a9;ae:v3:s072:006:pass1:attach:a10	13;14	ر ه ق								1	0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s072:007:pass1:frame:v1	pass1	FRAME	v1	72	7	3	q:72:7:3	ظَنُّوا	ظن	ظ ن ن	PV	perfect verb, 3rd person masculine plural, Form I; subject = the jinn (hum); tag: PV	clausal								ae:v3:s072:007:pass1:attach:a4			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:007:pass1:frame:v2	pass1	FRAME	v2	72	7	6	q:72:7:6	ظَنَنْتُمْ	ظنن	ظ ن ن	PV	perfect verb, 2nd person masculine plural, Form I; addressees = humans (or a specific group); tag: PV	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	comparative ما supplies relation without separate object
ae:v3:s072:007:pass1:frame:v3	pass1	FRAME	v3	72	7	9	q:72:7:9	يَبْعَثَ	بعث	ب ع ث	IV	imperfect verb, subjunctive mood (manṣūb by an/lan), 3rd person masculine singular, Form I; subject = Allāh; tag: IV	explicit	ae:v3:s072:007:pass1:attach:a7	11	أ ح د						ae:v3:s072:007:pass1:attach:a6	10		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:008:pass1:frame:v1	pass1	FRAME	v1	72	8	3	q:72:8:3	لَمَسْنَا	لمس	ل م س	PV	Perfect Form I verb, first-person plural active; transitive, object follows as al-samāʾa	explicit	ae:v3:s072:008:pass1:attach:a3	4	س م و								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:008:pass1:frame:v2	pass1	FRAME	v2	72	8	6	q:72:8:6	فَوَجَدْنَاهَا	وجد	و ج د	PV	Perfect Form I verb, first-person plural active with feminine object pronoun -hā referring to al-samāʾ	clitic	ae:v3:s072:008:pass1:attach:a5	6						ae:v3:s072:008:pass1:attach:a6			1	0	obj=clitic|prep=-|clause=yes|cognate=no	
ae:v3:s072:008:pass1:frame:v3	pass1	FRAME	v3	72	8	7	q:72:8:7	مُلِئَتْ	ملئ	م ل أ	PV_PASS	Perfect passive Form I, third-person feminine singular; agrees with al-samāʾ as found-state predicate	none_passive												0	obj=none_passive|prep=-|clause=no|cognate=no	
ae:v3:s072:009:pass1:frame:v1	pass1	FRAME	v1	72	9	3	q:72:9:3	كُنَّا	كن	ك و ن	PV	perfect verb 1st person plural from kāna; establishes habitual past tense frame (kāna + imperfect = past habitual)	none_copular								ae:v3:s072:009:pass1:attach:a3				0	obj=none_copular|prep=-|clause=yes|cognate=no	
ae:v3:s072:009:pass1:frame:v2	pass1	FRAME	v2	72	9	4	q:72:9:4	نَقْعُدُ	قعد	ق ع د	IV	imperfect verb 1st person plural Form I from qaʿada; within kāna + imperfect = habitual past; indicative mood (ḍammah on final dāl)	none_intransitive				ae:v3:s072:009:pass1:attach:a4	مِن	5					1	0	obj=none_intransitive|prep=مِن|clause=no|cognate=no	
ae:v3:s072:009:pass1:frame:v3	pass1	FRAME	v3	72	9	11	q:72:9:11	يَسْتَمِعِ	ستمع	س م ع	IV	imperfect verb 3rd person masculine singular Form X (istafʿala); jussive mood (majzūm) governed by conditional man; the kasrah on final ʿayn is for phonetic ease (iltiqāʾ al-sākinayn)	none_intransitive									ae:v3:s072:009:pass1:attach:a7	10		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s072:009:pass1:frame:v4	pass1	FRAME	v4	72	9	13	q:72:9:13	يَجِدْ	جد	ج د د	IV	imperfect verb 3rd person masculine singular Form I; jussive mood (majzūm) — apodosis of the man conditional; root listed in bundle as j-d-d but classical root is w-j-d	explicit	ae:v3:s072:009:pass1:attach:a10	15	ش ه ب	ae:v3:s072:009:pass1:attach:a9	لـ	14					1	0	obj=explicit|prep=لـ|clause=no|cognate=no	
ae:v3:s072:010:pass1:frame:v1	pass1	FRAME	v1	72	10	4	q:72:10:4	نَدْرِي	دري	د ر ر	IV	IV imperfect, 1st person plural, active; Form IV of d-r-y (to know/perceive); the alif maqṣūra carries a prolongation mark	clausal								ae:v3:s072:010:pass1:attach:a3			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:010:pass1:frame:v2	pass1	FRAME	v2	72	10	6	q:72:10:6	أُرِيدَ	ريد	ر و د	IV	IV perfect passive, 3rd person masculine singular; Form IV arāda in passive voice — the agent of intending is suppressed; subject is sharrun	none_passive				ae:v3:s072:010:pass1:attach:a5	بـ	7			ae:v3:s072:010:pass1:attach:a4	5		0	obj=none_passive|prep=بـ|clause=no|cognate=no	
ae:v3:s072:010:pass1:frame:v3	pass1	FRAME	v3	72	10	11	q:72:10:11	أَرَادَ	أراد	ر و د	PV	PV perfect active, 3rd person masculine singular; Form IV — subject is rabbuhum (their Lord); object is rashadā	explicit	ae:v3:s072:010:pass1:attach:a10	15	ر ش د	ae:v3:s072:010:pass1:attach:a8	بـ	13			ae:v3:s072:010:pass1:attach:a9	14		0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s072:011:pass1:frame:v1	pass1	FRAME	v1	72	11	9	q:72:11:9	كُنَّا	كن	ك و ن	PV	Perfect defective/copular verb, first-person plural; introduces predicate ṭarāʾiqa qidadan	none_copular											1	0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s072:012:pass1:frame:v1	pass1	FRAME	v1	72	12	3	q:72:12:3	ظَنَنَّا	ظن	ظ ن ن	PV	PV; Form I perfect; first-person plural; geminate root	clausal								ae:v3:s072:012:pass1:attach:a3			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:012:pass1:frame:v2	pass1	FRAME	v2	72	12	6	q:72:12:6	نُعْجِزَ	عجز	ع ج ز	IV	IV imperfect subjunctive; first-person plural; Form IV causative	explicit	ae:v3:s072:012:pass1:attach:a4	7	أ ل ه	ae:v3:s072:012:pass1:attach:a5	فِي	9	أ ر ض				1	0	obj=explicit|prep=فِي|clause=no|cognate=no	
ae:v3:s072:012:pass1:frame:v3	pass1	FRAME	v3	72	12	12	q:72:12:12	نُعْجِزَهُ	عجز	ع ج ز	IV	IV imperfect subjunctive; first-person plural; attached 3MS object pronoun	clitic	ae:v3:s072:012:pass1:attach:a7	12									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s072:013:pass1:frame:v1	pass1	FRAME	v1	72	13	4	q:72:13:4	سَمِعْنَا	سمع	س م ع	PV	PV; Form I perfect; first-person plural; explicit object al-hudā follows	explicit	ae:v3:s072:013:pass1:attach:a4	5	ه د ي								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:013:pass1:frame:v2	pass1	FRAME	v2	72	13	6	q:72:13:6	آمَنَّا	آمن	أ م ن	PV	PV; Form IV perfect; first-person plural; object mediated by bihi	none_intransitive				ae:v3:s072:013:pass1:attach:a5	بـ	7					1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s072:013:pass1:frame:v3	pass1	FRAME	v3	72	13	10	q:72:13:10	يُؤْمِنْ	ؤمن	أ م ن	IV	IV imperfect jussive/conditional; third-person masculine singular after man	none_intransitive				ae:v3:s072:013:pass1:attach:a7	بـ	12	ر ب ب		ae:v3:s072:013:pass1:attach:a6	9		0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s072:013:pass1:frame:v4	pass1	FRAME	v4	72	13	15	q:72:13:15	يَخَافُ	خاف	خ و ف	IV	IV/Form I imperfect indicative; third-person masculine singular; takes paired accusative objects	explicit	ae:v3:s072:013:pass1:attach:a9	16	ب خ س								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:014:pass1:frame:v1	pass1	FRAME	v1	72	14	10	q:72:14:10	أَسْلَمَ	أسلم	س ل م	PV	Form IV perfect active verb, third masculine singular; verb of the conditional clause	none_intransitive									ae:v3:s072:014:pass1:attach:a7	9		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s072:014:pass1:frame:v2	pass1	FRAME	v2	72	14	13	q:72:14:13	تَحَرَّوْا	حر	ح ر ر	IV	Form V perfect active verb, third masculine plural; corrected from bundle h-r-r to taḥarrā from ḥ-r-y	explicit	ae:v3:s072:014:pass1:attach:a9	14	ر ش د						ae:v3:s072:014:pass1:attach:a8	12		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:015:pass1:frame:v1	pass1	FRAME	v1	72	15	5	q:72:15:5	فَكَانُوا	كان	ك و ن	PV	Perfect active verb, third masculine plural; incomplete/copular verb with accusative predicate	none_copular											1	0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s072:016:pass1:frame:v1	pass1	FRAME	v1	72	16	4	q:72:16:4	اسْتَقَامُوا	استقام	ق و م	PV	Form X perfect active verb, third masculine plural; protasis verb governed semantically by law	none_intransitive				ae:v3:s072:016:pass1:attach:a1	عَلَى	6	ط ر ق				1	0	obj=none_intransitive|prep=عَلَى|clause=no|cognate=no	
ae:v3:s072:016:pass1:frame:v2	pass1	FRAME	v2	72	16	8	q:72:16:8	لَأَسْقَيْنَاهُمْ	أسقي	س ق ي	PV	Form IV perfect active verb, first common plural, with third masculine plural object suffix	both	ae:v3:s072:016:pass1:attach:a2;ae:v3:s072:016:pass1:attach:a3	8;9	م و ه								1	0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s072:017:pass1:frame:v1	pass1	FRAME	v1	72	17	2	q:72:17:2	لِنَفْتِنَهُمْ	فتن	ف ت ن	IV	IV.1P.SUBJUNC + 3MP.OBJ: Form I imperfect subjunctive, 1st person plural, with 3rd masculine plural object suffix	clitic	ae:v3:s072:017:pass1:attach:a1	2		ae:v3:s072:017:pass1:attach:a2	فِي	3					1	0	obj=clitic|prep=فِي|clause=no|cognate=no	
ae:v3:s072:017:pass1:frame:v2	pass1	FRAME	v2	72	17	6	q:72:17:6	يُعْرِضْ	عرض	ع ر ض	IV	IV.3MS.JUSS: Form IV imperfect jussive, 3rd masculine singular, governed by conditional man	none_intransitive				ae:v3:s072:017:pass1:attach:a4	عَن	8	ذ ك ر		ae:v3:s072:017:pass1:attach:a3	5		0	obj=none_intransitive|prep=عَن|clause=no|cognate=no	
ae:v3:s072:017:pass1:frame:v3	pass1	FRAME	v3	72	17	10	q:72:17:10	يَسْلُكْهُ	سلك	س ل ك	IV	IV.3MS.JUSS + 3MS.OBJ: Form I imperfect jussive, 3rd masculine singular, with 3rd masculine singular object suffix, apodosis of conditional	both	ae:v3:s072:017:pass1:attach:a7;ae:v3:s072:017:pass1:attach:a8	10;11	ع ذ ب								1	0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s072:018:pass1:frame:v1	pass1	FRAME	v1	72	18	8	q:72:18:8	تَدْعُوا	دع	د ع ع	IV	imperfect verb (jussive), 2nd person masculine plural	explicit	ae:v3:s072:018:pass1:attach:a6	11	أ ح د								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:019:pass1:frame:v1	pass1	FRAME	v1	72	19	4	q:72:19:4	قَامَ	قام	ق و م	PV	PV 3ms	none_intransitive									ae:v3:s072:019:pass1:attach:a4	5		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s072:019:pass1:frame:v2	pass1	FRAME	v2	72	19	7	q:72:19:7	يَدْعُوهُ	دعو	د ع و	IV	IV 3ms + 3ms object suffix	clitic	ae:v3:s072:019:pass1:attach:a7	7									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s072:019:pass1:frame:v3	pass1	FRAME	v3	72	19	8	q:72:19:8	كَادُوا	كاد	ك و د	PV	PV 3mp	clausal								ae:v3:s072:019:pass1:attach:a8			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:019:pass1:frame:v4	pass1	FRAME	v4	72	19	9	q:72:19:9	يَكُونُونَ	كون	ك و ن	IV	IV 3mp	none_copular				ae:v3:s072:019:pass1:attach:a9	عَلَى	10					1	0	obj=none_copular|prep=عَلَى|clause=no|cognate=no	
ae:v3:s072:020:pass1:frame:v1	pass1	FRAME	v1	72	20	1	q:72:20:1	قُلْ	قل	ق ل ل	CV	CV.2MS imperative, apocopated command from Form I; bundle root ق ل ل corrected to ق و ل	clausal								ae:v3:s072:020:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:020:pass1:frame:v2	pass1	FRAME	v2	72	20	3	q:72:20:3	أَدْعُو	دعو	د ع و	IV	IV.1S imperfect indicative Form I; no overt direct object beyond following رَبِّى	explicit	ae:v3:s072:020:pass1:attach:a2	4	ر ب ب								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:020:pass1:frame:v3	pass1	FRAME	v3	72	20	7	q:72:20:7	أُشْرِكُ	شرك	ش ر ك	IV	IV.1S imperfect indicative; takes بِهِ plus direct object أَحَدًا	explicit	ae:v3:s072:020:pass1:attach:a6	9	أ ح د	ae:v3:s072:020:pass1:attach:a5	بـ	8					1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s072:021:pass1:frame:v1	pass1	FRAME	v1	72	21	1	q:72:21:1	قُلْ	قل	ق ل ل	CV	CV.2MS imperative, apocopated Form I command from q-w-l; bundle q-l-l corrected	clausal								ae:v3:s072:021:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:021:pass1:frame:v2	pass1	FRAME	v2	72	21	4	q:72:21:4	أَمْلِكُ	ملك	م ل ك	IV	IV.1S imperfect active Form I verb; indicative, governing coordinated accusative objects	explicit	ae:v3:s072:021:pass1:attach:a5;ae:v3:s072:021:pass1:attach:a7	6;9	ض ر ر;ر ش د	ae:v3:s072:021:pass1:attach:a4	لـ	5					1	0	obj=explicit|prep=لـ|clause=no|cognate=no	
ae:v3:s072:022:pass1:frame:v1	pass1	FRAME	v1	72	22	1	q:72:22:1	قُلْ	قل	ق ل ل	CV	CV.2MS imperative; apocopated command form from q-w-l	clausal								ae:v3:s072:022:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:022:pass1:frame:v2	pass1	FRAME	v2	72	22	4	q:72:22:4	يُجِيرَنِي	جير	ج ي ر	IV	IV.3MS imperfect subjunctive active + nūn al-wiqāya + 1S object pronoun	clitic	ae:v3:s072:022:pass1:attach:a5	4		ae:v3:s072:022:pass1:attach:a6	مِن	6	أ ل ه		ae:v3:s072:022:pass1:attach:a7	7		0	obj=clitic|prep=مِن|clause=no|cognate=no	
ae:v3:s072:022:pass1:frame:v3	pass1	FRAME	v3	72	22	10	q:72:22:10	أَجِدَ	جد	ج د د	IV	I.1S imperfect subjunctive active after lan	explicit	ae:v3:s072:022:pass1:attach:a11	13	ل ح د	ae:v3:s072:022:pass1:attach:a10	مِن	12	د و ن				1	0	obj=explicit|prep=مِن|clause=no|cognate=no	
ae:v3:s072:023:pass1:frame:v1	pass1	FRAME	v1	72	23	9	q:72:23:9	يَعْصِ	عص	ع ص ي	IV	IV.3MS — imperfect jussive (apocopated: yaʿṣī → yaʿṣi), third person masculine singular, Form I	explicit	ae:v3:s072:023:pass1:attach:a6;ae:v3:s072:023:pass1:attach:a8	10;12	أ ل ه;ر س ل						ae:v3:s072:023:pass1:attach:a5	8		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:024:pass1:frame:v1	pass1	FRAME	v1	72	24	3	q:72:24:3	رَأَوْا	رأ	ر أ ي	PV	PV.3MP Form I perfect active; subject is masculine plural; direct object is relative mā-clause	explicit	ae:v3:s072:024:pass1:attach:a2	4									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:024:pass1:frame:v2	pass1	FRAME	v2	72	24	5	q:72:24:5	يُوعَدُونَ	وعد	و ع د	IV_PASS	IV_PASS.3MP imperfect passive; subject is plural; relative clause modifying mā	explicit	ae:v3:s072:024:pass1:attach:a3	4									1	0	obj=explicit|prep=-|clause=no|cognate=no	passive with retained promised content
ae:v3:s072:024:pass1:frame:v3	pass1	FRAME	v3	72	24	7	q:72:24:7	فَسَيَعْلَمُونَ	علم	ع ل م	IV	IV.3MP imperfect active with prefixed future sa-; object is interrogative clause man aḍʿafu...	clausal								ae:v3:s072:024:pass1:attach:a4			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:025:pass1:frame:v1	pass1	FRAME	v1	72	25	1	q:72:25:1	قُلْ	قل	ق ل ل	CV	CV.2MS, imperative from Form I, apocopated second masculine singular	clausal								ae:v3:s072:025:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:025:pass1:frame:v2	pass1	FRAME	v2	72	25	3	q:72:25:3	أَدْرِي	دري	د ر ر	IV	IV.1S imperfect indicative from Form IV أدرى, first person singular	clausal								ae:v3:s072:025:pass1:attach:a2			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:025:pass1:frame:v3	pass1	FRAME	v3	72	25	6	q:72:25:6	تُوعَدُونَ	وعد	و ع د	IV_PASS	IV_PASS.2MP imperfect passive indicative, second masculine plural	explicit	ae:v3:s072:025:pass1:attach:a4	5									1	0	obj=explicit|prep=-|clause=no|cognate=no	passive with retained promised content
ae:v3:s072:025:pass1:frame:v4	pass1	FRAME	v4	72	25	8	q:72:25:8	يَجْعَلُ	جعل	ج ع ل	IV	IV.3MS imperfect indicative Form I, third masculine singular with subject رَبِّىٓ	explicit	ae:v3:s072:025:pass1:attach:a8	11	أ م د	ae:v3:s072:025:pass1:attach:a6	لـ	9			ae:v3:s072:025:pass1:attach:a7	10		0	obj=explicit|prep=لـ|clause=no|cognate=no	
ae:v3:s072:026:pass1:frame:v1	pass1	FRAME	v1	72	26	5	q:72:26:5	يُظْهِرُ	ظهر	ظ ه ر	IV	IV imperfect active 3MS indicative; subject supplied by prior divine title; takes ʾaḥadan as object with ʿalā ghaybihī complement	explicit	ae:v3:s072:026:pass1:attach:a3	8	أ ح د	ae:v3:s072:026:pass1:attach:a2	عَلَى	7	غ ي ب				1	0	obj=explicit|prep=عَلَى|clause=no|cognate=no	
ae:v3:s072:027:pass1:frame:v1	pass1	FRAME	v1	72	27	3	q:72:27:3	ارْتَضَى	ارتضى	ر ض و	PV	Form VIII perfect verb, 3MS; subject understood from context; relative clause predicate	explicit	ae:v3:s072:027:pass1:attach:a2	2	م ن ن	ae:v3:s072:027:pass1:attach:a3	مِن	5	ر س ل				1	0	obj=explicit|prep=مِن|clause=no|cognate=no	
ae:v3:s072:027:pass1:frame:v2	pass1	FRAME	v2	72	27	8	q:72:27:8	يَسْلُكُ	سلك	س ل ك	IV	Form I imperfect verb, 3MS indicative; transitive with raṣadā as object	explicit	ae:v3:s072:027:pass1:attach:a10	15	ر ص د	ae:v3:s072:027:pass1:attach:a6;ae:v3:s072:027:pass1:attach:a9	مِن;مِن	10;14	ب ي ن;خ ل ف				1	0	obj=explicit|prep=مِن;مِن|clause=no|cognate=no	
ae:v3:s072:028:pass1:frame:v1	pass1	FRAME	v1	72	28	2	q:72:28:2	لِيَعْلَمَ	علم	ع ل م	IV	IV.SUBJ.3MS — Form IV imperfect subjunctive, third person masculine singular, governed by lām	clausal								ae:v3:s072:028:pass1:attach:a2			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s072:028:pass1:frame:v2	pass1	FRAME	v2	72	28	5	q:72:28:5	أَبْلَغُوا	أبلغ	ب ل غ	PV	PV.3MP — Form IV perfect, third person masculine plural, active	explicit	ae:v3:s072:028:pass1:attach:a4	6	ر س ل								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s072:028:pass1:frame:v3	pass1	FRAME	v3	72	28	9	q:72:28:9	وَأَحَاطَ	أحاط	ح و ط	PV	PV.3MS — Form IV perfect, third person masculine singular, active	none_intransitive				ae:v3:s072:028:pass1:attach:a7	بـ	11					1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	object-domain is governed through bi
ae:v3:s072:028:pass1:frame:v4	pass1	FRAME	v4	72	28	14	q:72:28:14	وَأَحْصَى	أحصى	ح ص ي	PV	PV.3MS — Form IV perfect, third person masculine singular, active	explicit	ae:v3:s072:028:pass1:attach:a10	15	ك ل ل								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s073:002:pass1:frame:v1	pass1	FRAME	v1	73	2	1	q:73:2:1	قُمِ	قم	ق و م	CV	Form I imperative (fi'l amr), 2nd person masculine singular. The base kasra (-i) on the mim is due to liaison with the following lam of al-layl (iltiqā' al-sākinayn — meeting of two quiescent consonants). Standard form would be qum (with sukun). Addresses the Prophet directly, continuing from the vocative yā ayyuhā l-muzzammil in 73:1.	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s073:003:pass1:frame:v1	pass1	FRAME	v1	73	3	3	q:73:3:3	انْقُصْ	نقص	ن ق ص	CV	imperative verb (Form I), 2nd person masculine singular, jussive-form imperative	explicit	ae:v3:s073:003:pass1:attach:a3	5	ق ل ل	ae:v3:s073:003:pass1:attach:a2	مِن	4					1	0	obj=explicit|prep=مِن|clause=no|cognate=no	
ae:v3:s073:004:pass1:frame:v1	pass1	FRAME	v1	73	4	2	q:73:4:2	زِدْ	زد	ز ي د	CV	CV (imperative, Form I); 2nd person masculine singular; apocopated imperative from zāda-yazīdu	none_absolute				ae:v3:s073:004:pass1:attach:a1	عَلَى	3					1	0	obj=none_absolute|prep=عَلَى|clause=no|cognate=no	زِدْ has no explicit amount object here
ae:v3:s073:004:pass1:frame:v2	pass1	FRAME	v2	73	4	5	q:73:4:5	وَرَتِّلِ	رتل	ر ت ل	CV	CV (imperative, Form II); 2nd person masculine singular; from rattala-yurattilu; Form II intensive/causative	explicit	ae:v3:s073:004:pass1:attach:a3	6	ق ر ء								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s073:005:pass1:frame:v1	pass1	FRAME	v1	73	5	2	q:73:5:2	سَنُلْقِي	لقي	ل ق ي	IV	IV imperfect, 1st person plural, with future particle sa-; Form IV of l-q-y = to cast/throw something upon someone	explicit	ae:v3:s073:005:pass1:attach:a4	4	ق و ل	ae:v3:s073:005:pass1:attach:a3	عَلَى	3					1	0	obj=explicit|prep=عَلَى|clause=no|cognate=no	
ae:v3:s073:008:pass1:frame:v1	pass1	FRAME	v1	73	8	2	q:73:8:2	وَاذْكُرِ	ذكر	ذ ك ر	CV	CV (imperative, Form I), 2ms, object: ism	explicit	ae:v3:s073:008:pass1:attach:a1	3	س م و								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s073:008:pass1:frame:v2	pass1	FRAME	v2	73	8	6	q:73:8:6	وَتَبَتَّلْ	تبتل	ب ت ل	CV	CV (imperative, Form V tafaʿʿul reflexive), 2ms, directional ilayhi	none_intransitive				ae:v3:s073:008:pass1:attach:a4	إِلَى	7					1	0	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	
