unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	role	source_clause_raw	source_clause_unit_id	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	parallel_clause_raw	parallel_clause_unit_id	text	status	confidence	evidence	translation_instruction	reason
ae:v3:s067:001:pass2:ellip:e1	pass2	ELLIP	e1	67	1	omitted_predicate			c2	ae:v3:s067:001:pass1:clause:c2	existential_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	The fronted PP بِيدِهِ predicates possession of ٱلْمُلْكُ with an implicit existential relation.
ae:v3:s067:006:pass2:ellip:e1	pass2	ELLIP	e1	67	6	omitted_predicate			c1	ae:v3:s067:006:pass1:clause:c1	existential_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	The fronted لِلَّذِينَ phrase predicates allotment of عَذَابُ جَهَنَّمَ with an implicit existential relation.
ae:v3:s067:006:pass2:ellip:e2	pass2	ELLIP	e2	67	6	formulaic_ellipsis	10	q:67:6:10			specified_object_of_dispraise												strongly_licensed	medium	formulaic_construction	avoid_adding_recovered_text	بِئْسَ ٱلْمَصِيرُ is a dispraise formula whose specific target is left compressed.
ae:v3:s067:011:pass2:ellip:e1	pass2	ELLIP	e1	67	11	formulaic_ellipsis	6	q:67:11:6	c2	ae:v3:s067:011:pass1:clause:c2	imprecatory_verb												strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	سُحْقًۭا is an accusative imprecation whose verbal force is formulaically unexpressed.
ae:v3:s067:022:pass2:ellip:e1	pass2	ELLIP	e1	67	22	ellipsis_in_comparison	7	q:67:22:7	c1	ae:v3:s067:022:pass1:clause:c1	respect_of_comparison												strongly_licensed	medium	comparative_construction;parallelism	preserve_compression_if_target_language_allows	أَهْدَىٰ compares the two walking descriptions while the respect of guidance is compressed rather than restated.
ae:v3:s068:001:pass2:ellip:e1	pass2	ELLIP	e1	68	1	formulaic_ellipsis	2	q:68:1:2			oath_verb											أقسم	strongly_licensed	medium	formulaic_construction;local_syntax	target_language_may_require_supplied_word	The oath وَ before ٱلْقَلَمِ conventionally licenses an unspoken oath verb.
ae:v3:s068:015:pass2:ellip:e1	pass2	ELLIP	e1	68	15	omitted_predicate			c3	ae:v3:s068:015:pass1:clause:c3	quoted_nominal_copula												strongly_licensed	medium	quotation;local_syntax	preserve_compression_if_target_language_allows	The quoted phrase أَسَٰطِيرُ ٱلْأَوَّلِينَ is a compressed nominal utterance with the copular predication left unexpressed.
ae:v3:s068:020:pass2:ellip:e1	pass2	ELLIP	e1	68	20	ellipsis_in_comparison	3	q:68:20:3	c1	ae:v3:s068:020:pass1:clause:c1	shared_comparison_property												discourse_inferred	medium	comparative_construction;local_syntax	avoid_adding_recovered_text	كَٱلصَّرِيمِ is a compressed comparison whose specific point of similarity is not lexicalized.
ae:v3:s068:029:pass2:ellip:e1	pass2	ELLIP	e1	68	29	formulaic_ellipsis	2	q:68:29:2	c2	ae:v3:s068:029:pass1:clause:c2	implicit_governing_verb												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	سُبْحَانَ رَبِّنَا is an accusative maṣdar formula with its governing glorification act left unspoken.
ae:v3:s068:031:pass2:ellip:e1	pass2	ELLIP	e1	68	31	formulaic_ellipsis	2	q:68:31:2	c2	ae:v3:s068:031:pass1:clause:c2	vocative_formula												strongly_licensed	medium	vocative;formulaic_construction	preserve_compression_if_target_language_allows	يَا وَيْلَنَا is a conventional vocative formula whose invoked abstract term carries compressed lamentation.
ae:v3:s068:033:pass2:ellip:e1	pass2	ELLIP	e1	68	33	ellipsis_in_comparison	8	q:68:33:8	c2	ae:v3:s068:033:pass1:clause:c2	standard_of_comparison	c1	ae:v3:s068:033:pass1:clause:c1										strongly_licensed	medium	comparative_form;local_syntax	target_language_may_require_supplied_word	أَكْبَرُ is comparative and leaves the compared standard recoverable from the preceding ٱلْعَذَابُ clause.
ae:v3:s068:035:pass2:ellip:e1	pass2	ELLIP	e1	68	35	ellipsis_in_comparison	4	q:68:35:4	c1	ae:v3:s068:035:pass1:clause:c1	state_of_comparison												strongly_licensed	medium	comparative_construction;local_syntax	preserve_compression_if_target_language_allows	كَٱلْمُجْرِمِينَ supplies a compressed comparison of status or treatment without repeating a full predicate.
ae:v3:s068:041:pass2:ellip:e1	pass2	ELLIP	e1	68	41	omitted_predicate	2	q:68:41:2	c1	ae:v3:s068:041:pass1:clause:c1	possessive_existential_predicate												strongly_licensed	high	local_syntax;word_order	preserve_compression_if_target_language_allows	The fronted لَهُمْ phrase predicates possession with no overt copula in the nominal question.
ae:v3:s068:048:pass2:ellip:e1	pass2	ELLIP	e1	68	48	ellipsis_in_comparison	9	q:68:48:9	c2	ae:v3:s068:048:pass1:clause:c2	comparative_respect												strongly_licensed	medium	comparative_construction	avoid_adding_recovered_text	The kāf comparison in كَصَاحِبِ ٱلْحُوتِ leaves the exact point of resemblance compressed.
ae:v3:s069:001:pass2:ellip:e1	pass2	ELLIP	e1	69	1	omitted_predicate	1	q:69:1:1			suspended_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	The isolated nominative title functions as a suspended nominal opening with no expressed predicate.
ae:v3:s069:022:pass2:ellip:e1	pass2	ELLIP	e1	69	22	omitted_predicate	1	q:69:22:1			continued_locative_predicate												strongly_licensed	medium	local_syntax;discourse_continuity	preserve_compression_if_target_language_allows	فِى جَنَّةٍ عَالِيَةٍ is a bare locative continuation after the prior nominal predication, with the predicative support left unspoken.
ae:v3:s069:025:pass2:ellip:e1	pass2	ELLIP	e1	69	25	formulaic_ellipsis	10	q:69:25:10			exclamatory_vocative_complement												strongly_licensed	medium	vocative;formulaic_construction	preserve_compression_if_target_language_allows	يَا before لَيْتَنِي functions as a formulaic optative exclamation without an overt addressee.
ae:v3:s069:027:pass2:ellip:e1	pass2	ELLIP	e1	69	27	formulaic_ellipsis	1	q:69:27:1			exclamatory_vocative_complement												strongly_licensed	medium	vocative;formulaic_construction	preserve_compression_if_target_language_allows	يَا before لَيْتَهَا is an optative exclamatory use with no overt vocative addressee.
ae:v3:s069:036:pass2:ellip:e1	pass2	ELLIP	e1	69	36	omitted_predicate	3	q:69:36:3	c1	ae:v3:s069:036:pass1:clause:c1	possessive_dative_predicate	69:35.c1	ae:v3:s069:035:pass1:clause:c1										strongly_licensed	medium	coordination;cross_ayah_parallelism	target_language_may_require_supplied_word	وَلَا طَعَامٌ coordinates with فَلَيْسَ لَهُ in 69:35, leaving the dative possessive predicate understood.
ae:v3:s069:039:pass2:ellip:e1	pass2	ELLIP	e1	69	39	omitted_preposition	2	q:69:39:2	c2	ae:v3:s069:039:pass1:clause:c2	oath_marker					69:38.4							strongly_licensed	medium	coordination;cross_ayah_parallelism	target_language_may_require_supplied_word	وَمَا لَا تُبْصِرُونَ shares the oath باء from بِمَا تُبْصِرُونَ in 69:38 without repeating it.
ae:v3:s069:042:pass2:ellip:e1	pass2	ELLIP	e1	69	42	ellipsis_after_particle	2	q:69:42:2	c1	ae:v3:s069:042:pass1:clause:c1	carried_nominal_subject											هُوَ	strongly_licensed	high	parallelism;local_syntax	preserve_compression_if_target_language_allows	لَا continues the prior negated nominal predication and leaves the subject recoverable from 69:41.
ae:v3:s070:022:pass2:ellip:e1	pass2	ELLIP	e1	70	22	ellipsis_in_exception	1	q:70:22:1			excepted_group_from_prior_general_statement												strongly_licensed	high	exception_particle;cross_ayah_continuity	preserve_compression_if_target_language_allows	إِلَّا ٱلْمُصَلِّينَ is an exception fragment whose general class is supplied by the preceding statement about ٱلْإِنسَٰنَ.
ae:v3:s070:030:pass2:ellip:e1	pass2	ELLIP	e1	70	30	ellipsis_in_exception	1	q:70:30:1			exception_domain_from_prior_predicate												strongly_licensed	high	exception_particle;cross_ayah_continuity;local_syntax	preserve_compression_if_target_language_allows	إِلَّا introduces an exception whose governing predicate is supplied by the preceding حَٰفِظُونَ clause.
ae:v3:s070:041:pass2:ellip:e1	pass2	ELLIP	e1	70	41	ellipsis_in_comparison	4	q:70:41:4			compared_nominal_head												strongly_licensed	medium	comparative_construction;local_syntax	preserve_compression_if_target_language_allows	خَيْرًا مِّنْهُمْ uses a comparative adjective substantively, leaving the compared nominal head unexpressed.
ae:v3:s071:002:pass2:ellip:e1	pass2	ELLIP	e1	71	2	formulaic_ellipsis	3	q:71:2:3			elided_possessive_suffix												strongly_licensed	high	vocative_form;morphology	preserve_compression_if_target_language_allows	قَوْمِ is a vocative construct form with the first-person possessive yā suppressed in the surface form.
ae:v3:s071:005:pass2:ellip:e1	pass2	ELLIP	e1	71	5	formulaic_ellipsis	2	q:71:5:2			elided_possessive_suffix												strongly_licensed	high	vocative_form;morphology	preserve_compression_if_target_language_allows	رَبِّ is a vocative construct form with the first-person possessive yā suppressed in the surface form.
ae:v3:s072:007:pass2:ellip:e1	pass2	ELLIP	e1	72	7	ellipsis_in_comparison	4	q:72:7:4			shared_comparative_content	c4	ae:v3:s072:007:pass1:clause:c4							c3	ae:v3:s072:007:pass1:clause:c3		strongly_licensed	medium	parallelism	preserve_compression_if_target_language_allows	The كَمَا comparison leaves the compared thought content compressed and recoverable from the following content clause.
ae:v3:s072:011:pass2:ellip:e1	pass2	ELLIP	e1	72	11	omitted_predicate	3	q:72:11:3	c1	ae:v3:s072:011:pass1:clause:c1	existential_copula												strongly_licensed	medium	local_syntax;partitive_context	preserve_compression_if_target_language_allows	The partitive nominal construction uses مِنَّا as predicate without an overt copular verb.
ae:v3:s072:014:pass2:ellip:e1	pass2	ELLIP	e1	72	14	omitted_predicate	3	q:72:14:3	c1	ae:v3:s072:014:pass1:clause:c1	existential_copula												strongly_licensed	medium	local_syntax;partitive_context	preserve_compression_if_target_language_allows	The paired مِنَّا nominal clauses use fronted partitive predicates without an overt copular verb.
ae:v3:s072:018:pass2:ellip:e1	pass2	ELLIP	e1	72	18	omitted_predicate	4	q:72:18:4	c1	ae:v3:s072:018:pass1:clause:c1	existential_or_possession_copula												strongly_licensed	medium	local_syntax;partitive_context	preserve_compression_if_target_language_allows	The إنّ-clause uses لِلَّهِ as a prepositional predicate without an overt copular element.
ae:v3:s072:023:pass2:ellip:e1	pass2	ELLIP	e1	72	23	ellipsis_in_exception	1	q:72:23:1			governing_exceptive_scope												discourse_inferred	medium	local_syntax;discourse_proximity	preserve_compression_if_target_language_allows	إِلَّا بَلَاغًا begins with a visible excepted element while the broader negated scope is supplied from the preceding utterance.
ae:v3:s072:024:pass2:ellip:e1	pass2	ELLIP	e1	72	24	ellipsis_in_comparison			c4	ae:v3:s072:024:pass1:clause:c4	comparison_standard												strongly_licensed	medium	comparative_form;local_syntax	target_language_may_require_supplied_word	أَضْعَفُ and أَقَلُّ are comparative predicates whose standard of comparison is not overt in the embedded question.
ae:v3:s073:002:pass2:ellip:e1	pass2	ELLIP	e1	73	2	ellipsis_in_exception	3	q:73:2:3			elided_exception_head											زمنًا	strongly_licensed	medium	local_syntax;local_syntax	target_language_may_require_supplied_word	إِلَّا قَلِيلًا leaves the quantified exception head implicit after the night-time command.
ae:v3:s073:006:pass2:ellip:e1	pass2	ELLIP	e1	73	6	ellipsis_in_comparison	5	q:73:6:5	c1	ae:v3:s073:006:pass1:clause:c1	elided_comparison_standard												ambiguous	medium	morphology;local_syntax	preserve_ambiguity	أَشَدُّ is a comparative predicate with the standard of comparison left unexpressed.
ae:v3:s073:006:pass2:ellip:e2	pass2	ELLIP	e2	73	6	ellipsis_in_comparison	8	q:73:6:8	c1	ae:v3:s073:006:pass1:clause:c1	elided_comparison_standard												ambiguous	medium	morphology;parallelism	preserve_ambiguity	أَقْوَمُ parallels the prior comparative and leaves its standard unexpressed.
ae:v3:s073:009:pass2:ellip:e1	pass2	ELLIP	e1	73	9	omitted_predicate	5	q:73:9:5	c1	ae:v3:s073:009:pass1:clause:c1	existential_predicate												strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	The categorical negation لَا إِلَٰهَ leaves the existential predicate unexpressed in the nominal clause.
ae:v3:s073:013:pass2:ellip:e1	pass2	ELLIP	e1	73	13	omitted_predicate	2	q:73:13:2			continued_predicate_from_prior_enumeration												strongly_licensed	high	parallelism;case_government	preserve_compression_if_target_language_allows	The accusative items طَعَامًا and عَذَابًا continue the prior إِنَّ لَدَيْنَا enumeration without restating the predicate.
ae:v3:s074:001:pass2:ellip:e1	pass2	ELLIP	e1	74	1	formulaic_ellipsis	1	q:74:1:1			vocative_calling_event												strongly_licensed	medium	vocative;formulaic_construction	preserve_compression_if_target_language_allows	The vocative formula يَٰٓأَيُّهَا opens direct address without an overt calling verb.
ae:v3:s074:013:pass2:ellip:e1	pass2	ELLIP	e1	74	13	omitted_verb	2	q:74:13:2			governing_verb_from_prior_coordination			74:12:c1	ae:v3:s074:012:pass1:clause:c1							جَعَلْتُ	strongly_licensed	medium	parallelism;coordination;discourse_sequence	preserve_compression_if_target_language_allows	وَبَنِينَ شُهُودًا continues the accusative object sequence after جَعَلْتُ in the preceding clause without repeating the governing verb.
ae:v3:s074:032:pass2:ellip:e1	pass2	ELLIP	e1	74	32	formulaic_ellipsis	2	q:74:32:2			omitted_oath_governing_verb												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath wāw governing ٱلْقَمَرِ conventionally implies an unspoken oath-governing expression.
ae:v3:s074:033:pass2:ellip:e1	pass2	ELLIP	e1	74	33	formulaic_ellipsis	1	q:74:33:1			oath_performative												strongly_licensed	medium	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath wāw with genitive ٱلَّيْلِ licenses the conventional omitted oath performative.
ae:v3:s074:034:pass2:ellip:e1	pass2	ELLIP	e1	74	34	formulaic_ellipsis	1	q:74:34:1			oath_performative												strongly_licensed	medium	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath wāw with genitive ٱلصُّبْحِ licenses the conventional omitted oath performative.
ae:v3:s074:039:pass2:ellip:e1	pass2	ELLIP	e1	74	39	ellipsis_in_exception	1	q:74:39:1			prior_predicate_excluded_for_excepted_group												strongly_licensed	high	exception_particle;cross_ayah_continuity	preserve_compression_if_target_language_allows	إِلَّآ أَصْحَٰبَ ٱلْيَمِينِ is an exception fragment whose governing predicate is supplied by the preceding clause كُلُّ نَفْسٍ بِمَا كَسَبَتْ رَهِينَةٌ.
ae:v3:s074:041:pass2:ellip:e1	pass2	ELLIP	e1	74	41	omitted_verb	1	q:74:41:1			governing_question_predicate			c1	ae:v3:s074:040:pass1:clause:c1								strongly_licensed	medium	cross_ayah_continuity;local_syntax	preserve_compression_if_target_language_allows	عَنِ ٱلْمُجْرِمِينَ is a prepositional fragment whose governor is recoverable from يَتَسَآءَلُونَ in 74:40.
ae:v3:s075:004:pass2:ellip:e1	pass2	ELLIP	e1	75	4	ellipsis_after_particle	2	q:75:4:2	c1	ae:v3:s075:004:pass1:clause:c1	affirmed_predication												strongly_licensed	medium	local_syntax;discourse_sequence	preserve_compression_if_target_language_allows	After بَلَىٰ the accusative قَٰدِرِينَ functions as a compressed affirmative predication tied to the preceding question.
ae:v3:s075:011:pass2:ellip:e1	pass2	ELLIP	e1	75	11	omitted_predicate			c1	ae:v3:s075:011:pass1:clause:c1	existential_predicate												syntactically_forced	high	local_syntax;local_syntax	target_language_may_require_supplied_word	لَا وَزَرَ has the lā-governed noun overt while the existential predicate is unspoken.
ae:v3:s075:015:pass2:ellip:e1	pass2	ELLIP	e1	75	15	ellipsis_after_particle	2	q:75:15:2			concessive_apodosis												strongly_licensed	medium	local_syntax;local_syntax	preserve_compression_if_target_language_allows	وَلَوْ introduces a concessive clause without an overt apodosis in the ayah.
ae:v3:s075:034:pass2:ellip:e1	pass2	ELLIP	e1	75	34	formulaic_ellipsis	1	q:75:34:1	c1	ae:v3:s075:034:pass1:clause:c1	formulaic_threat_subject												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	أَوْلَىٰ لَكَ is a compressed formulaic nominal threat with the threatened thing left unspoken.
ae:v3:s075:034:pass2:ellip:e2	pass2	ELLIP	e2	75	34	formulaic_ellipsis	4	q:75:34:4	c2	ae:v3:s075:034:pass1:clause:c2	formulaic_threat_subject												strongly_licensed	high	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The repeated فَأَوْلَىٰ carries the same formulaic omitted threat element as the first clause.
ae:v3:s075:035:pass2:ellip:e1	pass2	ELLIP	e1	75	35	formulaic_ellipsis	2	q:75:35:2	c1	ae:v3:s075:035:pass1:clause:c1	formulaic_threat_subject												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	ثُمَّ أَوْلَىٰ لَكَ renews the compressed formulaic nominal threat with the threatened thing left unspoken.
ae:v3:s075:035:pass2:ellip:e2	pass2	ELLIP	e2	75	35	formulaic_ellipsis	5	q:75:35:5	c2	ae:v3:s075:035:pass1:clause:c2	formulaic_threat_subject												strongly_licensed	high	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The repeated فَأَوْلَىٰٓ carries the same formulaic omitted threat element as the first clause.
ae:v3:s075:038:pass2:ellip:e1	pass2	ELLIP	e1	75	38	omitted_object	5	q:75:38:5	c2	ae:v3:s075:038:pass1:clause:c2	direct_object												strongly_licensed	medium	sequence;local_syntax	target_language_may_require_supplied_word	خَلَقَ is transitive in this sequence and its object is recoverable from the preceding developmental entity.
ae:v3:s075:038:pass2:ellip:e2	pass2	ELLIP	e2	75	38	omitted_object	7	q:75:38:7	c3	ae:v3:s075:038:pass1:clause:c3	direct_object												strongly_licensed	medium	parallelism;local_syntax	target_language_may_require_supplied_word	سَوَّىٰ continues the same sequence and leaves its direct object recoverable from the prior entity.
ae:v3:s077:001:pass2:ellip:e1	pass2	ELLIP	e1	77	1	formulaic_ellipsis	1	q:77:1:1			oath_governing_verb											أقسم	strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath wāw governs a genitive oath object while the governing oath act is formulaically unexpressed.
ae:v3:s077:002:pass2:ellip:e1	pass2	ELLIP	e1	77	2	formulaic_ellipsis	2	q:77:2:2			oath_governing_verb											أقسم	strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The coordinated genitive oath object continues the oath sequence with the governing oath act left unexpressed.
ae:v3:s077:003:pass2:ellip:e1	pass2	ELLIP	e1	77	3	formulaic_ellipsis	1	q:77:3:1			oath_governing_verb											أقسم	strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath wāw governs a genitive oath object while the governing oath act is formulaically unexpressed.
ae:v3:s077:004:pass2:ellip:e1	pass2	ELLIP	e1	77	4	formulaic_ellipsis	2	q:77:4:2			oath_governing_verb											أقسم	strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The coordinated genitive oath object continues the oath sequence with the governing oath act left unexpressed.
ae:v3:s077:005:pass2:ellip:e1	pass2	ELLIP	e1	77	5	formulaic_ellipsis	2	q:77:5:2			oath_governing_verb											أقسم	strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The coordinated genitive oath object continues the oath sequence with the governing oath act left unexpressed.
ae:v3:s077:013:pass2:ellip:e1	pass2	ELLIP	e1	77	13	omitted_verb	1	q:77:13:1			answer_predicate												strongly_licensed	high	interrogative_continuity;local_syntax	preserve_compression_if_target_language_allows	The لِيَوْمِ phrase answers لِأَىِّ يَوْمٍ with the passive predicate from أُجِّلَتْ understood.
ae:v3:s077:023:pass2:ellip:e1	pass2	ELLIP	e1	77	23	formulaic_ellipsis	4	q:77:23:4	c2	ae:v3:s077:023:pass1:clause:c2	commendation_specification												strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	نِعْمَ with ٱلْقَٰدِرُونَ forms a praise construction whose specific praised element is conventionally left unspoken.
ae:v3:s077:031:pass2:ellip:e1	pass2	ELLIP	e1	77	31	omitted_predicate	2	q:77:31:2	c1	ae:v3:s077:031:pass1:clause:c1	qualified_shade_head											ظِلّ	strongly_licensed	medium	local_syntax;discourse_proximity	target_language_may_require_supplied_word	ظَلِيلٍ is adjectival and its shade-like head is recoverable from the preceding ظِلٍّ.
ae:v3:s077:032:pass2:ellip:e1	pass2	ELLIP	e1	77	32	ellipsis_in_comparison	5	q:77:32:5	c1	ae:v3:s077:032:pass1:clause:c1	comparison_respect												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	كَٱلْقَصْرِ supplies the comparison standard while the respect of likeness is left compressed.
ae:v3:s077:042:pass2:ellip:e1	pass2	ELLIP	e1	77	42	omitted_predicate	2	q:77:42:2	c1	ae:v3:s077:042:pass1:clause:c1	provision_predicate												strongly_licensed	medium	local_syntax;parallelism	target_language_may_require_supplied_word	The accusative provision noun continues the reward description without an overt governing predicate.
ae:v3:s078:002:pass2:ellip:e1	pass2	ELLIP	e1	78	2	omitted_verb	1	q:78:2:1			governing_question_verb											يَتَسَآءَلُونَ	strongly_licensed	medium	local_syntax;parallelism	target_language_may_require_supplied_word	The PP عَنِ ٱلنَّبَإِ ٱلْعَظِيمِ answers the fronted عَمَّ of 78:1 with the governing asking verb recoverable from the prior clause.
ae:v3:s078:007:pass2:ellip:e1	pass2	ELLIP	e1	78	7	omitted_verb	2	q:78:7:2			governing_parallel_verb											نَجْعَلِ	strongly_licensed	high	coordination;parallelism	target_language_may_require_supplied_word	وَٱلْجِبَالَ أَوْتَادًا continues the accusative object-complement pattern of 78:6 with the governing verb recoverable by parallelism.
ae:v3:s078:022:pass2:ellip:e1	pass2	ELLIP	e1	78	22	omitted_predicate	3	q:78:22:3			governing_predication												strongly_licensed	medium	local_syntax;local_syntax	preserve_compression_if_target_language_allows	The prepositional phrase with مَـَٔابًا forms a compressed predicative fragment dependent on the preceding description of جَهَنَّمَ.
ae:v3:s078:025:pass2:ellip:e1	pass2	ELLIP	e1	78	25	ellipsis_in_exception	1	q:78:25:1			governing_tasting_predicate												strongly_licensed	high	local_syntax;cross_ayah_continuity	preserve_compression_if_target_language_allows	The exception phrase depends on the prior negated tasting predicate without repeating the verb.
ae:v3:s078:026:pass2:ellip:e1	pass2	ELLIP	e1	78	26	omitted_verb	1	q:78:26:1			governing_recompense_predicate												strongly_licensed	medium	morphology;discourse_continuity	avoid_adding_recovered_text	جَزَآءً functions as an accusative verbal noun summarizing the preceding punishment with its governing predication compressed.
ae:v3:s079:001:pass2:ellip:e1	pass2	ELLIP	e1	79	1	formulaic_ellipsis	1	q:79:1:1			oath_predicate												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The oath waw governs a genitive oath object while the swearing predicate is conventionally unexpressed.
ae:v3:s079:002:pass2:ellip:e1	pass2	ELLIP	e1	79	2	formulaic_ellipsis	1	q:79:2:1			oath_predicate												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The coordinated oath waw introduces a genitive oath object with the oath predicate left unexpressed.
ae:v3:s079:003:pass2:ellip:e1	pass2	ELLIP	e1	79	3	formulaic_ellipsis	1	q:79:3:1			oath_predicate												strongly_licensed	high	formulaic_construction;case_government	preserve_compression_if_target_language_allows	The coordinated oath waw introduces a genitive oath object with the oath predicate left unexpressed.
ae:v3:s079:004:pass2:ellip:e1	pass2	ELLIP	e1	79	4	formulaic_ellipsis	1	q:79:4:1			oath_predicate												strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The fa-prefixed participial oath phrase continues the opening oath sequence without an overt oath predicate.
ae:v3:s079:005:pass2:ellip:e1	pass2	ELLIP	e1	79	5	formulaic_ellipsis	1	q:79:5:1			oath_predicate												strongly_licensed	medium	formulaic_construction;parallelism	preserve_compression_if_target_language_allows	The fa-prefixed participial oath phrase continues the opening oath sequence without an overt oath predicate.
ae:v3:s079:011:pass2:ellip:e1	pass2	ELLIP	e1	79	11	ellipsis_after_particle	1	q:79:11:1	c1	ae:v3:s079:011:pass1:clause:c1	governing_question_recovered_from_prior_clause												strongly_licensed	medium	local_syntax;parallelism	target_language_may_require_supplied_word	أَءِذَا introduces a conditional time phrase whose governing return question is recoverable from the preceding quoted question.
ae:v3:s079:018:pass2:ellip:e1	pass2	ELLIP	e1	79	18	omitted_predicate	4	q:79:18:4	c2	ae:v3:s079:018:pass1:clause:c2	inclination_or_availability_predicate												strongly_licensed	medium	local_syntax;formulaic_construction	target_language_may_require_supplied_word	هَل لَّكَ إِلَىٰ أَن تَزَكَّىٰ is a compact lām-plus-ilā construction with an understood predicate such as having inclination toward the following action.
ae:v3:s079:027:pass2:ellip:e1	pass2	ELLIP	e1	79	27	ellipsis_in_comparison	4	q:79:27:4	c1	ae:v3:s079:027:pass1:clause:c1	second_member_comparative_predicate												strongly_licensed	high	local_syntax;parallelism	target_language_may_require_supplied_word	أَمِ introduces ٱلسَّمَاءُ as the second comparison member, with the comparative predicate recoverable from أَشَدُّ خَلْقًا.
ae:v3:s080:007:pass2:ellip:e1	pass2	ELLIP	e1	80	7	omitted_predicate	3	q:80:7:3	c1	ae:v3:s080:007:pass1:clause:c1	negated_liability_element												strongly_licensed	medium	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	مَا عَلَيْكَ is a compact negated liability expression with the burden or liability element left unexpressed.
ae:v3:s080:037:pass2:ellip:e1	pass2	ELLIP	e1	80	37	omitted_predicate	1	q:80:37:1	c1	ae:v3:s080:037:pass1:clause:c1	existential_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	The fronted lām phrase with delayed شَأْنٌ expresses an existential or possessive predication without an overt copular word.
ae:v3:s080:040:pass2:ellip:e1	pass2	ELLIP	e1	80	40	omitted_predicate	4	q:80:40:4	c2	ae:v3:s080:040:pass1:clause:c2	existential_predicate												strongly_licensed	medium	local_syntax	preserve_compression_if_target_language_allows	The fronted PP عَلَيْهَا predicates the presence of غَبَرَةٌ without an overt copular or existential word.
ae:v3:s083:001:pass2:ellip:e1	pass2	ELLIP	e1	83	1	omitted_predicate	1	q:83:1:1	c1	ae:v3:s083:001:pass1:clause:c1	existential_predicate												strongly_licensed	medium	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	وَيْلٌ with the لِ phrase forms a compressed doom announcement with the existential predication left unspoken.
ae:v3:s083:010:pass2:ellip:e1	pass2	ELLIP	e1	83	10	omitted_predicate	1	q:83:10:1	c1	ae:v3:s083:010:pass1:clause:c1	existential_predicate												strongly_licensed	medium	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	وَيْلٌ with temporal and لِ phrases forms a compressed doom announcement with the existential predication left unspoken.
ae:v3:s083:020:pass2:ellip:e1	pass2	ELLIP	e1	83	20	omitted_predicate	1	q:83:20:1			identificational_predicate												strongly_licensed	medium	apposition;formulaic_construction	preserve_compression_if_target_language_allows	كِتَٰبٌۭ مَّرْقُومٌۭ functions as a compressed answer to the preceding مَا عِلِّيُّونَ question.
ae:v3:s083:031:pass2:ellip:e1	pass2	ELLIP	e1	83	31	omitted_preposition	6	q:83:31:6	c2	ae:v3:s083:031:pass1:clause:c2	recovered_destination_phrase							4	5				strongly_licensed	medium	condition_structure;parallelism	target_language_may_require_supplied_word	The apodosis ٱنقَلَبُوا۟ leaves the destination phrase recoverable from إِلَىٰٓ أَهْلِهِمُ in the protasis.
ae:v3:s084:016:pass2:ellip:e1	pass2	ELLIP	e1	84	16	formulaic_ellipsis	2	q:84:16:2			formulaic_construction_compression												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	لَا with أُقْسِمُ functions inside a compact oath formula rather than as an ordinary independent negated predication.
