root_arabic	form_tag	form_tag_available	instance_count	partner_root	partner_form_tag	attach_count	total_attach	pair_ratio	top_rel	rel_dist	batch_count	low_occurrence
ق و ل	CV:I	True	201	ج ي أ	PV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ح س ب	NOUN_ABSTRACT	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ح س ن	GERUND	1	105	0.01	head_of:direct_object	"{""head_of:direct_object"": 1}"	49	False
ق و ل	CV:I	True	201	ح ل ل	PV_PASS:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ح ي ي	IV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	د ن و	IV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ذ ك ر	NOUN_CONCRETE	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ر أ ي	CV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ر و ح	NOUN_ABSTRACT	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	س م ع	CV:I	1	105	0.01	head_of:conjoined	"{""head_of:conjoined"": 1}"	49	False
ق و ل	CV:I	True	201	س م م	CV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ش ه د	CV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ص د ق	PV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ص ف ح	CV:I	1	105	0.01	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	49	False
ق و ل	CV:I	True	201	ط و ع	CV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ع س ي	UNINFLECTED_VERB	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ع ل م	IV:II	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ع م ل	CV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ع و ذ	IV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	غ ف ر	IV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	غ ل ب	IV_PASS:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ق ت ل	GERUND	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ق و م	CV:IV	1	105	0.01	head_of:conjoined	"{""head_of:conjoined"": 1}"	49	False
ق و ل	CV:I	True	201	ق و م	IV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ك ل ل	CV:I	1	105	0.01	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	49	False
ق و ل	CV:I	True	201	ك ل ل	NOUN_ABSTRACT	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ل ي س	UNINFLECTED_VERB	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	م ت ع	CV:V	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	م ت ع	NOUN_ABSTRACT	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	م ت ع	PV:V	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	م و ت	CV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن ب أ	IV:II	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن ذ ر	PV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن س ف	IV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن ظ ر	CV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن ف س	NOUN_ABSTRACT	1	105	0.01	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن ف ق	CV:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ن و ر	NOUN_CONCRETE	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ه ا ت	CV:I	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	ه ز أ	CV:X	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	و ح ي	PV_PASS:IV	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	و ع ظ	CV:I	1	105	0.01	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	49	False
ق و ل	CV:I	True	201	و ف ي	IV:V	1	105	0.01	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	49	False
ق و ل	CV:I	True	201	و ق ي	CV:VIII	1	105	0.01	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	49	False
ق و ل	CV:II	True	1	أ م ن	NOUN_ACTIVE_PART	1	2	0.5	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	1	True
ق و ل	CV:II	True	1	غ ض ض	IV:I	1	2	0.5	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	1	True
ق و ل	GERUND	True	97	ق و ل	CV:I	6	125	0.048	dep_of:cognate_acc	"{""dep_of:cognate_acc"": 6}"	45	False
ق و ل	GERUND	True	97	ح ق ق	PV:I	4	125	0.032	dep_of:subject	"{""dep_of:subject"": 4}"	45	False
ق و ل	GERUND	True	97	ع ر ف	NOUN_ABSTRACT	4	125	0.032	head_of:adjective	"{""head_of:adjective"": 4}"	45	False
ق و ل	GERUND	True	97	ق و ل	IV:I	3	125	0.024	dep_of:cognate_acc	"{""dep_of:cognate_acc"": 3}"	45	False
ق و ل	GERUND	True	97	ب د ل	PV:II	2	125	0.016	dep_of:direct_object	"{""dep_of:direct_object"": 2}"	45	False
ق و ل	GERUND	True	97	ج ه ر	GERUND	2	125	0.016	dep_of:prep_complement	"{""dep_of:prep_complement"": 2}"	45	False
ق و ل	GERUND	True	97	ج ه ر	IV:I	2	125	0.016	dep_of:prep_complement	"{""dep_of:prep_complement"": 2}"	45	False
ق و ل	GERUND	True	97	ح ز ن	IV:I	2	125	0.016	dep_of:subject	"{""dep_of:subject"": 2}"	45	False
ق و ل	GERUND	True	97	ح ق ق	GERUND	2	125	0.016	head_of:idafa	"{""head_of:idafa"": 1, ""head_of:predication"": 1}"	45	False
ق و ل	GERUND	True	97	ح ق ق	IV:I	2	125	0.016	dep_of:subject	"{""dep_of:subject"": 2}"	45	False
ق و ل	GERUND	True	97	ح ق ق	NOUN_ABSTRACT	2	125	0.016	dep_of:subject	"{""dep_of:subject"": 2}"	45	False
ق و ل	GERUND	True	97	ر ب ب	NOUN_CONCRETE	2	125	0.016	head_of:idafa	"{""head_of:idafa"": 1, ""head_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ر ج ع	IV:I	2	125	0.016	dep_of:direct_object	"{""dep_of:direct_object"": 2}"	45	False
ق و ل	GERUND	True	97	ر س ل	NOUN_CONCRETE	2	125	0.016	head_of:idafa	"{""head_of:idafa"": 2}"	45	False
ق و ل	GERUND	True	97	س ب ق	PV:I	2	125	0.016	dep_of:subject	"{""dep_of:subject"": 2}"	45	False
ق و ل	GERUND	True	97	س د د	ADJ_QUALIT	2	125	0.016	head_of:adjective	"{""head_of:adjective"": 2}"	45	False
ق و ل	GERUND	True	97	س ل م	GERUND	2	125	0.016	dep_of:cognate_acc	"{""dep_of:cognate_acc"": 1, ""head_of:apposition"": 1}"	45	False
ق و ل	GERUND	True	97	س م ع	PV:I	2	125	0.016	dep_of:direct_object	"{""dep_of:direct_object"": 2}"	45	False
ق و ل	GERUND	True	97	ع ر ف	NOUN_PASSIVE_PART	2	125	0.016	head_of:adjective	"{""head_of:adjective"": 2}"	45	False
ق و ل	GERUND	True	97	غ ي ر	EXCEPT_NOUN	2	125	0.016	head_of:adjective	"{""head_of:adjective"": 2}"	45	False
ق و ل	GERUND	True	97	ف ق ه	IV:I	2	125	0.016	dep_of:direct_object	"{""dep_of:direct_object"": 2}"	45	False
ق و ل	GERUND	True	97	ف و ه	NOUN_CONCRETE	2	125	0.016	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	45	False
ق و ل	GERUND	True	97	ك و ن	PV:I	2	125	0.016	dep_of:kana_predicate	"{""dep_of:kana_predicate"": 2}"	45	False
ق و ل	GERUND	True	97	ل ف ظ	IV:I	2	125	0.016	dep_of:direct_object	"{""dep_of:direct_object"": 1, ""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	م ث ل	NOUN_ABSTRACT	2	125	0.016	dep_of:idafa	"{""dep_of:idafa"": 2}"	45	False
ق و ل	GERUND	True	97	و ق ع	PV:I	2	125	0.016	dep_of:subject	"{""dep_of:subject"": 2}"	45	False
ق و ل	GERUND	True	97	أ ب و	NOUN_FIVE	1	125	0.008	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	أ ث م	GERUND	1	125	0.008	head_of:direct_object	"{""head_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	أ ك ل	GERUND	1	125	0.008	head_of:conjoined	"{""head_of:conjoined"": 1}"	45	False
ق و ل	GERUND	True	97	أ م ن	NOUN_ACTIVE_PART	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ب د ل	IV:II	1	125	0.008	dep_of:subject	"{""dep_of:subject"": 1}"	45	False
ق و ل	GERUND	True	97	ب ر ه م	NOUN_PROP	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ب س م	PV:V	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ب ش ر	NOUN_CONCRETE	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ب ع ض	NOUN_ABSTRACT	1	125	0.008	dep_of:idafa	"{""dep_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ب ل غ	ADJ_QUALIT	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	ب ه ت	GERUND	1	125	0.008	head_of:accusative_specification	"{""head_of:accusative_specification"": 1}"	45	False
ق و ل	GERUND	True	97	ت ر ك	NOUN_ACTIVE_PART	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ث ب ت	IV:II	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ث ب ت	NOUN_ACTIVE_PART	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	ث ق ل	ADJ_QUALIT	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	ج ن ب	CV:VIII	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ح س ن	ADJ_COMP	1	125	0.008	dep_of:accusative_specification	"{""dep_of:accusative_specification"": 1}"	45	False
ق و ل	GERUND	True	97	خ ض ع	IV:I	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	خ ل ف	NOUN_ACTIVE_PART	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	خ ي ر	ADJ_COMP	1	125	0.008	head_of:predication	"{""head_of:predication"": 1}"	45	False
ق و ل	GERUND	True	97	د ب ر	IV:V	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ر ض و	PV:I	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ر ق ب	IV:I	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ز خ ر ف	NOUN_ABSTRACT	1	125	0.008	dep_of:idafa	"{""dep_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ز و ر	NOUN_ABSTRACT	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	س ب ق	IV:I	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	س ر ر	CV:IV	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	س ر ر	PV:IV	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	س م ع	IV:I	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	س م ع	IV:X	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	س م و	NOUN_CONCRETE	1	125	0.008	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	س و أ	GERUND	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	س و أ	NOUN_ABSTRACT	1	125	0.008	dep_of:exception	"{""dep_of:exception"": 1}"	45	False
ق و ل	GERUND	True	97	ش ط ن	NOUN_CONCRETE	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ش ع ر	NOUN_ACTIVE_PART	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ش ي ء	NOUN_ABSTRACT	1	125	0.008	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ص د ق	ADJ_COMP	1	125	0.008	dep_of:accusative_specification	"{""dep_of:accusative_specification"": 1}"	45	False
ق و ل	GERUND	True	97	ض ه ء	IV:III	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ط و ع	GERUND	1	125	0.008	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	45	False
ق و ل	GERUND	True	97	ط ي ب	ADJ_QUALIT	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ظ ه ر	NOUN_ACTIVE_PART	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ع ج ب	GERUND	1	125	0.008	head_of:predication	"{""head_of:predication"": 1}"	45	False
ق و ل	GERUND	True	97	ع ج ب	IV:IV	1	125	0.008	dep_of:subject	"{""dep_of:subject"": 1}"	45	False
ق و ل	GERUND	True	97	ع ظ م	ADJ_QUALIT	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	ع ل م	IV:I	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	غ ف ر	GERUND	1	125	0.008	head_of:conjoined	"{""head_of:conjoined"": 1}"	45	False
ق و ل	GERUND	True	97	ف ص ل	GERUND	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	ق ل ب	NOUN_CONCRETE	1	125	0.008	head_of:clausal_complement	"{""head_of:clausal_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ق ل ل	CV:I	1	125	0.008	dep_of:cognate_acc	"{""dep_of:cognate_acc"": 1}"	45	False
ق و ل	GERUND	True	97	ق و ل	PV:I	1	125	0.008	dep_of:cognate_acc	"{""dep_of:cognate_acc"": 1}"	45	False
ق و ل	GERUND	True	97	ق و م	ADJ_COMP	1	125	0.008	dep_of:accusative_specification	"{""dep_of:accusative_specification"": 1}"	45	False
ق و ل	GERUND	True	97	ك ر م	ADJ_QUALIT	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	ك ف ر	GERUND	1	125	0.008	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	45	False
ق و ل	GERUND	True	97	ك ه ن	NOUN_ACTIVE_PART	1	125	0.008	head_of:idafa	"{""head_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ل ح ن	NOUN_ABSTRACT	1	125	0.008	dep_of:idafa	"{""dep_of:idafa"": 1}"	45	False
ق و ل	GERUND	True	97	ل ق ي	IV:IV	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ل ق ي	PV:IV	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ل ي ن	ADJ_QUALIT	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	GERUND	True	97	م ل أ	IV:I	1	125	0.008	head_of:clausal_complement	"{""head_of:clausal_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ن ق ض	GERUND	1	125	0.008	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	45	False
ق و ل	GERUND	True	97	ن ك ر	NOUN_PASSIVE_PART	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	ن ه ي	IV:I	1	125	0.008	dep_of:prep_complement	"{""dep_of:prep_complement"": 1}"	45	False
ق و ل	GERUND	True	97	و ص ل	PV:II	1	125	0.008	dep_of:direct_object	"{""dep_of:direct_object"": 1}"	45	False
ق و ل	GERUND	True	97	ي س ر	NOUN_PASSIVE_PART	1	125	0.008	head_of:adjective	"{""head_of:adjective"": 1}"	45	False
ق و ل	IV:I	True	260	أ ل ه	NOUN_PROP	23	213	0.108	head_of:prep_complement	"{""head_of:prep_complement"": 16, ""head_of:quoted_complement"": 6, ""head_of:subject"": 1}"	66	False
ق و ل	IV:I	True	260	ر ب ب	NOUN_CONCRETE	18	213	0.085	head_of:quoted_complement	"{""head_of:quoted_complement"": 17, ""head_of:vocative"": 1}"	66	False
ق و ل	IV:I	True	260	ك و ن	CV:I	8	213	0.038	head_of:quoted_complement	"{""head_of:quoted_complement"": 8}"	66	False
ق و ل	IV:I	True	260	ح ق ق	GERUND	7	213	0.033	head_of:direct_object	"{""head_of:direct_object"": 5, ""head_of:prep_complement"": 1, ""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	ف ر ي	PV:VIII	6	213	0.028	head_of:quoted_complement	"{""head_of:quoted_complement"": 6}"	66	False
ق و ل	IV:I	True	260	ي و م	ADV	6	213	0.028	head_of:adverbial	"{""head_of:adverbial"": 6}"	66	False
ق و ل	IV:I	True	260	ك و ن	PV:I	5	213	0.023	dep_of:kana_predicate	"{""dep_of:kana_predicate"": 5}"	66	False
ق و ل	IV:I	True	260	أ م ن	PV:IV	4	213	0.019	head_of:quoted_complement	"{""head_of:quoted_complement"": 4}"	66	False
ق و ل	IV:I	True	260	أ ن س	NOUN_CONCRETE	4	213	0.019	head_of:subject	"{""head_of:prep_complement"": 1, ""head_of:subject"": 3}"	66	False
ق و ل	IV:I	True	260	ك ذ ب	GERUND	4	213	0.019	head_of:direct_object	"{""head_of:direct_object"": 4}"	66	False
ق و ل	IV:I	True	260	ي و م	NOUN_ABSTRACT	4	213	0.019	head_of:adverbial	"{""head_of:adverbial"": 4}"	66	False
ق و ل	IV:I	True	260	ذ و ق	CV:I	3	213	0.014	head_of:quoted_complement	"{""head_of:quoted_complement"": 3}"	66	False
ق و ل	IV:I	True	260	ق و ل	GERUND	3	213	0.014	head_of:cognate_acc	"{""head_of:cognate_acc"": 3}"	66	False
ق و ل	IV:I	True	260	ن ف ق	NOUN_ACTIVE_PART	3	213	0.014	head_of:subject	"{""head_of:subject"": 3}"	66	False
ق و ل	IV:I	True	260	أ خ و	NOUN_CONCRETE	2	213	0.009	head_of:prep_complement	"{""head_of:prep_complement"": 1, ""head_of:subject"": 1}"	66	False
ق و ل	IV:I	True	260	ث ل ث	NOUN_NUM	2	213	0.009	head_of:quoted_complement	"{""head_of:quoted_complement"": 2}"	66	False
ق و ل	IV:I	True	260	ح ش ر	IV:I	2	213	0.009	dep_of:conjoined	"{""dep_of:conjoined"": 2}"	66	False
ق و ل	IV:I	True	260	خ ل ف	NOUN_PASSIVE_PART	2	213	0.009	head_of:subject	"{""head_of:subject"": 2}"	66	False
ق و ل	IV:I	True	260	س ب ح	GERUND	2	213	0.009	head_of:quoted_complement	"{""head_of:quoted_complement"": 2}"	66	False
ق و ل	IV:I	True	260	س ح ر	GERUND	2	213	0.009	head_of:quoted_complement	"{""head_of:quoted_complement"": 2}"	66	False
ق و ل	IV:I	True	260	س ف ه	ADJ_QUALIT	2	213	0.009	head_of:subject	"{""head_of:subject"": 2}"	66	False
ق و ل	IV:I	True	260	س م ع	PV:I	2	213	0.009	head_of:quoted_complement	"{""head_of:quoted_complement"": 2}"	66	False
ق و ل	IV:I	True	260	ظ ل م	NOUN_ACTIVE_PART	2	213	0.009	head_of:subject	"{""head_of:subject"": 2}"	66	False
ق و ل	IV:I	True	260	ع ن د	ADV	2	213	0.009	head_of:quoted_complement	"{""head_of:quoted_complement"": 2}"	66	False
ق و ل	IV:I	True	260	ف و ه	NOUN_CONCRETE	2	213	0.009	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	66	False
ق و ل	IV:I	True	260	ق و ل	CV:I	2	213	0.009	dep_of:quoted_complement	"{""dep_of:quoted_complement"": 1, ""head_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	ك ف ر	NOUN_ACTIVE_PART	2	213	0.009	head_of:subject	"{""head_of:subject"": 2}"	66	False
ق و ل	IV:I	True	260	ل ي س	UNINFLECTED_VERB	2	213	0.009	head_of:quoted_complement	"{""head_of:quoted_complement"": 2}"	66	False
ق و ل	IV:I	True	260	م ل ك	NOUN_CONCRETE	2	213	0.009	head_of:prep_complement	"{""head_of:prep_complement"": 1, ""head_of:subject"": 1}"	66	False
ق و ل	IV:I	True	260	ن ف س	NOUN_ABSTRACT	2	213	0.009	head_of:prep_complement	"{""head_of:prep_complement"": 1, ""head_of:subject"": 1}"	66	False
ق و ل	IV:I	True	260	أ ت ي	IV:IV	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	أ ح د	NOUN_CONCRETE	1	213	0.005	head_of:subject	"{""head_of:subject"": 1}"	66	False
ق و ل	IV:I	True	260	أ خ ذ	IV:I	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	أ خ ذ	PV:VIII	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	أ ذ ن	CV:I	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	أ ذ ن	IV:I	1	213	0.005	dep_of:circumstantial	"{""dep_of:circumstantial"": 1}"	66	False
ق و ل	IV:I	True	260	أ ذ ي	IV:IV	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	أ ف ف	NOUN_VERB_LIKE	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	أ ف ك	GERUND	1	213	0.005	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	66	False
ق و ل	IV:I	True	260	أ م ن	IV:IV	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	أ م ن	NOUN_ACTIVE_PART	1	213	0.005	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	66	False
ق و ل	IV:I	True	260	أ م ن	PV:I	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	ب ش ر	NOUN_ABSTRACT	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	ب غ ي	IV:VIII	1	213	0.005	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	66	False
ق و ل	IV:I	True	260	ب ي ت	IV:II	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	ج ن ن	NOUN_RELATIVE	1	213	0.005	head_of:subject	"{""head_of:subject"": 1}"	66	False
ق و ل	IV:I	True	260	ج ه ن م	NOUN_CONCRETE	1	213	0.005	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	66	False
ق و ل	IV:I	True	260	ح ج ر	NOUN_ABSTRACT	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	ح ر ف	IV:II	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	ح س ب	IV:I	1	213	0.005	head_of:conjoined	"{""head_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	خ ز ي	IV_PASS:IV	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	خ ش ي	IV:I	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	خ ف ي	IV:I	1	213	0.005	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	66	False
ق و ل	IV:I	True	260	خ ل ق	PV:I	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	خ م س	NOUN_NUM	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	د ر س	PV:I	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
ق و ل	IV:I	True	260	ذ ك ر	IV:I	1	213	0.005	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	66	False
ق و ل	IV:I	True	260	ذ ه ب	PV:I	1	213	0.005	head_of:quoted_complement	"{""head_of:quoted_complement"": 1}"	66	False
